ppm,val
0.291549,0.000294
0.292038,0.000300
0.292528,0.000298
0.293017,0.000305
0.293506,0.000299
0.293995,0.000302
0.294484,0.000300
0.294974,0.000289
0.295463,0.000300
0.295952,0.000302
0.296441,0.000297
0.296930,0.000284
0.297420,0.000292
0.297909,0.000285
0.298398,0.000278
0.298887,0.000278
0.299376,0.000284
0.299866,0.000284
0.300355,0.000273
0.300844,0.000285
0.301333,0.000323
0.301822,0.000311
0.302312,0.000307
0.302801,0.000302
0.303290,0.000305
0.303779,0.000299
0.304268,0.000294
0.304758,0.000289
0.305247,0.000298
0.305736,0.000274
0.306225,0.000282
0.306714,0.000282
0.307204,0.000300
0.307693,0.000298
0.308182,0.000291
0.308671,0.000293
0.309160,0.000299
0.309650,0.000300
0.310139,0.000317
0.310628,0.000308
0.311117,0.000310
0.311606,0.000311
0.312096,0.000322
0.312585,0.000305
0.313074,0.000318
0.313563,0.000320
0.314052,0.000331
0.314542,0.000313
0.315031,0.000315
0.315520,0.000313
0.316009,0.000322
0.316498,0.000312
0.316988,0.000325
0.317477,0.000324
0.317966,0.000320
0.318455,0.000302
0.318944,0.000328
0.319434,0.000323
0.319923,0.000322
0.320412,0.000312
0.320901,0.000309
0.321390,0.000314
0.321880,0.000316
0.322369,0.000298
0.322858,0.000307
0.323347,0.000309
0.323836,0.000317
0.324326,0.000304
0.324815,0.000320
0.325304,0.000321
0.325793,0.000322
0.326282,0.000325
0.326772,0.000313
0.327261,0.000300
0.327750,0.000332
0.328239,0.000310
0.328728,0.000319
0.329218,0.000306
0.329707,0.000312
0.330196,0.000296
0.330685,0.000296
0.331174,0.000290
0.331664,0.000294
0.332153,0.000293
0.332642,0.000299
0.333131,0.000294
0.333620,0.000305
0.334110,0.000272
0.334599,0.000300
0.335088,0.000294
0.335577,0.000285
0.336066,0.000289
0.336556,0.000293
0.337045,0.000288
0.337534,0.000285
0.338023,0.000279
0.338512,0.000301
0.339002,0.000284
0.339491,0.000285
0.339980,0.000273
0.340469,0.000295
0.340958,0.000292
0.341448,0.000293
0.341937,0.000289
0.342426,0.000291
0.342915,0.000279
0.343404,0.000292
0.343894,0.000271
0.344383,0.000274
0.344872,0.000268
0.345361,0.000271
0.345850,0.000263
0.346340,0.000274
0.346829,0.000262
0.347318,0.000267
0.347807,0.000267
0.348296,0.000282
0.348786,0.000271
0.349275,0.000277
0.349764,0.000270
0.350253,0.000274
0.350742,0.000261
0.351232,0.000287
0.351721,0.000272
0.352210,0.000288
0.352699,0.000279
0.353188,0.000297
0.353678,0.000272
0.354167,0.000283
0.354656,0.000270
0.355145,0.000278
0.355634,0.000256
0.356124,0.000276
0.356613,0.000277
0.357102,0.000299
0.357591,0.000289
0.358080,0.000283
0.358570,0.000286
0.359059,0.000293
0.359548,0.000280
0.360037,0.000279
0.360526,0.000275
0.361015,0.000288
0.361505,0.000278
0.361994,0.000294
0.362483,0.000267
0.362972,0.000285
0.363461,0.000278
0.363951,0.000288
0.364440,0.000280
0.364929,0.000289
0.365418,0.000293
0.365907,0.000300
0.366397,0.000290
0.366886,0.000308
0.367375,0.000294
0.367864,0.000304
0.368353,0.000292
0.368843,0.000308
0.369332,0.000289
0.369821,0.000299
0.370310,0.000303
0.370799,0.000307
0.371289,0.000308
0.371778,0.000325
0.372267,0.000303
0.372756,0.000324
0.373245,0.000303
0.373735,0.000313
0.374224,0.000308
0.374713,0.000309
0.375202,0.000307
0.375691,0.000318
0.376181,0.000311
0.376670,0.000309
0.377159,0.000308
0.377648,0.000325
0.378137,0.000307
0.378627,0.000325
0.379116,0.000323
0.379605,0.000321
0.380094,0.000312
0.380583,0.000313
0.381073,0.000310
0.381562,0.000307
0.382051,0.000303
0.382540,0.000304
0.383029,0.000303
0.383519,0.000298
0.384008,0.000290
0.384497,0.000294
0.384986,0.000304
0.385475,0.000301
0.385965,0.000298
0.386454,0.000300
0.386943,0.000308
0.387432,0.000320
0.387921,0.000317
0.388411,0.000321
0.388900,0.000304
0.389389,0.000316
0.389878,0.000315
0.390367,0.000311
0.390857,0.000278
0.391346,0.000287
0.391835,0.000307
0.392324,0.000303
0.392813,0.000307
0.393303,0.000301
0.393792,0.000299
0.394281,0.000295
0.394770,0.000275
0.395259,0.000303
0.395749,0.000289
0.396238,0.000306
0.396727,0.000304
0.397216,0.000307
0.397705,0.000304
0.398195,0.000292
0.398684,0.000312
0.399173,0.000294
0.399662,0.000284
0.400151,0.000282
0.400641,0.000282
0.401130,0.000273
0.401619,0.000289
0.402108,0.000296
0.402597,0.000301
0.403087,0.000285
0.403576,0.000293
0.404065,0.000279
0.404554,0.000291
0.405043,0.000279
0.405533,0.000291
0.406022,0.000293
0.406511,0.000286
0.407000,0.000284
0.407489,0.000274
0.407979,0.000286
0.408468,0.000282
0.408957,0.000288
0.409446,0.000277
0.409935,0.000269
0.410425,0.000272
0.410914,0.000273
0.411403,0.000298
0.411892,0.000285
0.412381,0.000288
0.412871,0.000306
0.413360,0.000314
0.413849,0.000288
0.414338,0.000303
0.414827,0.000285
0.415317,0.000282
0.415806,0.000273
0.416295,0.000281
0.416784,0.000287
0.417273,0.000288
0.417763,0.000276
0.418252,0.000274
0.418741,0.000271
0.419230,0.000281
0.419719,0.000290
0.420209,0.000275
0.420698,0.000274
0.421187,0.000282
0.421676,0.000276
0.422165,0.000276
0.422655,0.000271
0.423144,0.000274
0.423633,0.000265
0.424122,0.000272
0.424611,0.000270
0.425101,0.000280
0.425590,0.000265
0.426079,0.000277
0.426568,0.000275
0.427057,0.000266
0.427547,0.000259
0.428036,0.000269
0.428525,0.000249
0.429014,0.000262
0.429503,0.000243
0.429993,0.000244
0.430482,0.000237
0.430971,0.000262
0.431460,0.000247
0.431949,0.000251
0.432439,0.000240
0.432928,0.000252
0.433417,0.000242
0.433906,0.000251
0.434395,0.000237
0.434885,0.000240
0.435374,0.000226
0.435863,0.000231
0.436352,0.000232
0.436841,0.000255
0.437331,0.000239
0.437820,0.000248
0.438309,0.000231
0.438798,0.000230
0.439287,0.000216
0.439777,0.000229
0.440266,0.000221
0.440755,0.000236
0.441244,0.000223
0.441733,0.000229
0.442223,0.000219
0.442712,0.000235
0.443201,0.000223
0.443690,0.000226
0.444179,0.000229
0.444669,0.000240
0.445158,0.000213
0.445647,0.000229
0.446136,0.000215
0.446625,0.000235
0.447115,0.000216
0.447604,0.000235
0.448093,0.000220
0.448582,0.000215
0.449071,0.000210
0.449561,0.000224
0.450050,0.000207
0.450539,0.000222
0.451028,0.000197
0.451517,0.000234
0.452007,0.000211
0.452496,0.000209
0.452985,0.000211
0.453474,0.000213
0.453963,0.000210
0.454453,0.000231
0.454942,0.000207
0.455431,0.000233
0.455920,0.000225
0.456409,0.000222
0.456899,0.000198
0.457388,0.000211
0.457877,0.000203
0.458366,0.000225
0.458855,0.000220
0.459345,0.000241
0.459834,0.000206
0.460323,0.000205
0.460812,0.000209
0.461301,0.000225
0.461791,0.000203
0.462280,0.000215
0.462769,0.000204
0.463258,0.000234
0.463747,0.000233
0.464237,0.000237
0.464726,0.000215
0.465215,0.000234
0.465704,0.000216
0.466193,0.000227
0.466683,0.000207
0.467172,0.000225
0.467661,0.000238
0.468150,0.000235
0.468639,0.000216
0.469129,0.000225
0.469618,0.000223
0.470107,0.000231
0.470596,0.000225
0.471085,0.000235
0.471575,0.000228
0.472064,0.000243
0.472553,0.000222
0.473042,0.000243
0.473531,0.000237
0.474021,0.000239
0.474510,0.000224
0.474999,0.000234
0.475488,0.000222
0.475977,0.000241
0.476467,0.000251
0.476956,0.000268
0.477445,0.000268
0.477934,0.000257
0.478423,0.000250
0.478913,0.000274
0.479402,0.000270
0.479891,0.000263
0.480380,0.000251
0.480869,0.000259
0.481359,0.000264
0.481848,0.000271
0.482337,0.000256
0.482826,0.000268
0.483315,0.000267
0.483805,0.000267
0.484294,0.000283
0.484783,0.000284
0.485272,0.000287
0.485761,0.000304
0.486251,0.000289
0.486740,0.000295
0.487229,0.000291
0.487718,0.000313
0.488207,0.000304
0.488697,0.000284
0.489186,0.000279
0.489675,0.000280
0.490164,0.000297
0.490653,0.000297
0.491143,0.000286
0.491632,0.000301
0.492121,0.000280
0.492610,0.000286
0.493099,0.000291
0.493589,0.000274
0.494078,0.000260
0.494567,0.000265
0.495056,0.000284
0.495545,0.000275
0.496035,0.000274
0.496524,0.000275
0.497013,0.000262
0.497502,0.000268
0.497991,0.000278
0.498481,0.000264
0.498970,0.000236
0.499459,0.000240
0.499948,0.000234
0.500437,0.000237
0.500927,0.000226
0.501416,0.000225
0.501905,0.000220
0.502394,0.000206
0.502883,0.000209
0.503373,0.000211
0.503862,0.000198
0.504351,0.000192
0.504840,0.000191
0.505329,0.000189
0.505819,0.000169
0.506308,0.000170
0.506797,0.000162
0.507286,0.000162
0.507775,0.000169
0.508265,0.000169
0.508754,0.000144
0.509243,0.000147
0.509732,0.000148
0.510221,0.000125
0.510711,0.000127
0.511200,0.000134
0.511689,0.000129
0.512178,0.000115
0.512667,0.000114
0.513157,0.000126
0.513646,0.000116
0.514135,0.000125
0.514624,0.000102
0.515113,0.000096
0.515603,0.000108
0.516092,0.000108
0.516581,0.000107
0.517070,0.000088
0.517559,0.000090
0.518049,0.000088
0.518538,0.000093
0.519027,0.000087
0.519516,0.000076
0.520005,0.000069
0.520495,0.000077
0.520984,0.000080
0.521473,0.000079
0.521962,0.000076
0.522451,0.000071
0.522941,0.000080
0.523430,0.000078
0.523919,0.000096
0.524408,0.000089
0.524897,0.000092
0.525387,0.000106
0.525876,0.000119
0.526365,0.000104
0.526854,0.000092
0.527343,0.000100
0.527833,0.000098
0.528322,0.000094
0.528811,0.000094
0.529300,0.000099
0.529789,0.000089
0.530279,0.000093
0.530768,0.000101
0.531257,0.000110
0.531746,0.000102
0.532235,0.000112
0.532725,0.000125
0.533214,0.000116
0.533703,0.000117
0.534192,0.000118
0.534681,0.000120
0.535171,0.000149
0.535660,0.000129
0.536149,0.000142
0.536638,0.000139
0.537127,0.000151
0.537617,0.000149
0.538106,0.000155
0.538595,0.000147
0.539084,0.000169
0.539573,0.000154
0.540063,0.000174
0.540552,0.000172
0.541041,0.000184
0.541530,0.000180
0.542019,0.000199
0.542509,0.000191
0.542998,0.000205
0.543487,0.000192
0.543976,0.000219
0.544465,0.000214
0.544955,0.000226
0.545444,0.000219
0.545933,0.000233
0.546422,0.000239
0.546911,0.000260
0.547401,0.000259
0.547890,0.000256
0.548379,0.000267
0.548868,0.000273
0.549357,0.000262
0.549847,0.000295
0.550336,0.000286
0.550825,0.000294
0.551314,0.000279
0.551803,0.000300
0.552293,0.000307
0.552782,0.000315
0.553271,0.000304
0.553760,0.000326
0.554249,0.000323
0.554739,0.000335
0.555228,0.000324
0.555717,0.000353
0.556206,0.000344
0.556695,0.000370
0.557185,0.000386
0.557674,0.000383
0.558163,0.000376
0.558652,0.000390
0.559141,0.000366
0.559631,0.000406
0.560120,0.000400
0.560609,0.000412
0.561098,0.000389
0.561587,0.000408
0.562077,0.000392
0.562566,0.000412
0.563055,0.000408
0.563544,0.000420
0.564033,0.000402
0.564523,0.000412
0.565012,0.000392
0.565501,0.000396
0.565990,0.000385
0.566479,0.000406
0.566969,0.000394
0.567458,0.000414
0.567947,0.000410
0.568436,0.000421
0.568925,0.000414
0.569415,0.000430
0.569904,0.000413
0.570393,0.000428
0.570882,0.000416
0.571371,0.000430
0.571861,0.000403
0.572350,0.000408
0.572839,0.000396
0.573328,0.000413
0.573817,0.000414
0.574307,0.000426
0.574796,0.000385
0.575285,0.000402
0.575774,0.000399
0.576263,0.000420
0.576753,0.000381
0.577242,0.000402
0.577731,0.000393
0.578220,0.000408
0.578709,0.000382
0.579199,0.000406
0.579688,0.000384
0.580177,0.000404
0.580666,0.000384
0.581155,0.000401
0.581645,0.000389
0.582134,0.000403
0.582623,0.000368
0.583112,0.000401
0.583601,0.000388
0.584091,0.000390
0.584580,0.000384
0.585069,0.000391
0.585558,0.000366
0.586047,0.000382
0.586537,0.000368
0.587026,0.000371
0.587515,0.000344
0.588004,0.000365
0.588493,0.000364
0.588983,0.000382
0.589472,0.000360
0.589961,0.000367
0.590450,0.000358
0.590939,0.000357
0.591429,0.000337
0.591918,0.000351
0.592407,0.000332
0.592896,0.000352
0.593385,0.000332
0.593875,0.000356
0.594364,0.000343
0.594853,0.000339
0.595342,0.000330
0.595831,0.000334
0.596321,0.000332
0.596810,0.000345
0.597299,0.000322
0.597788,0.000326
0.598277,0.000304
0.598767,0.000332
0.599256,0.000318
0.599745,0.000330
0.600234,0.000334
0.600723,0.000324
0.601213,0.000329
0.601702,0.000346
0.602191,0.000350
0.602680,0.000365
0.603169,0.000356
0.603659,0.000379
0.604148,0.000360
0.604637,0.000362
0.605126,0.000379
0.605615,0.000405
0.606105,0.000387
0.606594,0.000409
0.607083,0.000414
0.607572,0.000420
0.608061,0.000433
0.608551,0.000467
0.609040,0.000463
0.609529,0.000483
0.610018,0.000498
0.610507,0.000539
0.610997,0.000580
0.611486,0.000636
0.611975,0.000688
0.612464,0.000735
0.612953,0.000786
0.613443,0.000890
0.613932,0.001011
0.614421,0.001208
0.614910,0.001636
0.615399,0.002263
0.615889,0.002619
0.616378,0.002617
0.616867,0.002400
0.617356,0.002261
0.617845,0.002178
0.618335,0.001676
0.618824,0.000880
0.619313,0.000475
0.619802,0.000432
0.620291,0.000531
0.620781,0.000668
0.621270,0.000851
0.621759,0.001052
0.622248,0.001188
0.622737,0.001291
0.623227,0.001397
0.623716,0.001524
0.624205,0.001696
0.624694,0.001929
0.625183,0.002193
0.625673,0.002350
0.626162,0.002370
0.626651,0.002356
0.627140,0.002361
0.627629,0.002280
0.628119,0.001986
0.628608,0.001666
0.629097,0.001508
0.629586,0.001401
0.630075,0.001299
0.630565,0.001232
0.631054,0.001104
0.631543,0.000977
0.632032,0.000764
0.632521,0.000582
0.633011,0.000472
0.633500,0.000441
0.633989,0.000714
0.634478,0.001396
0.634967,0.002039
0.635456,0.002376
0.635946,0.002464
0.636435,0.002612
0.636924,0.002886
0.637413,0.002732
0.637902,0.002040
0.638392,0.001513
0.638881,0.001249
0.639370,0.001117
0.639859,0.001019
0.640348,0.000951
0.640838,0.000914
0.641327,0.000894
0.641816,0.000845
0.642305,0.000821
0.642794,0.000788
0.643284,0.000786
0.643773,0.000781
0.644262,0.000796
0.644751,0.000804
0.645240,0.000823
0.645730,0.000836
0.646219,0.000859
0.646708,0.000854
0.647197,0.000875
0.647686,0.000899
0.648176,0.000907
0.648665,0.000901
0.649154,0.000935
0.649643,0.000916
0.650132,0.000914
0.650622,0.000908
0.651111,0.000914
0.651600,0.000895
0.652089,0.000907
0.652578,0.000890
0.653068,0.000904
0.653557,0.000874
0.654046,0.000884
0.654535,0.000885
0.655024,0.000886
0.655514,0.000885
0.656003,0.000887
0.656492,0.000876
0.656981,0.000897
0.657470,0.000870
0.657960,0.000878
0.658449,0.000842
0.658938,0.000843
0.659427,0.000822
0.659916,0.000812
0.660406,0.000769
0.660895,0.000751
0.661384,0.000712
0.661873,0.000693
0.662362,0.000641
0.662852,0.000647
0.663341,0.000610
0.663830,0.000607
0.664319,0.000575
0.664808,0.000576
0.665298,0.000536
0.665787,0.000532
0.666276,0.000490
0.666765,0.000491
0.667254,0.000447
0.667744,0.000455
0.668233,0.000415
0.668722,0.000396
0.669211,0.000359
0.669700,0.000375
0.670190,0.000349
0.670679,0.000352
0.671168,0.000319
0.671657,0.000308
0.672146,0.000279
0.672636,0.000263
0.673125,0.000217
0.673614,0.000242
0.674103,0.000211
0.674592,0.000206
0.675082,0.000193
0.675571,0.000205
0.676060,0.000184
0.676549,0.000188
0.677038,0.000166
0.677528,0.000189
0.678017,0.000169
0.678506,0.000210
0.678995,0.000172
0.679484,0.000202
0.679974,0.000192
0.680463,0.000202
0.680952,0.000177
0.681441,0.000192
0.681930,0.000172
0.682420,0.000192
0.682909,0.000172
0.683398,0.000196
0.683887,0.000165
0.684376,0.000178
0.684866,0.000174
0.685355,0.000181
0.685844,0.000156
0.686333,0.000164
0.686822,0.000139
0.687312,0.000174
0.687801,0.000154
0.688290,0.000178
0.688779,0.000165
0.689268,0.000185
0.689758,0.000183
0.690247,0.000209
0.690736,0.000174
0.691225,0.000188
0.691714,0.000160
0.692204,0.000184
0.692693,0.000176
0.693182,0.000205
0.693671,0.000193
0.694160,0.000185
0.694650,0.000171
0.695139,0.000194
0.695628,0.000173
0.696117,0.000186
0.696606,0.000158
0.697096,0.000184
0.697585,0.000178
0.698074,0.000201
0.698563,0.000185
0.699052,0.000217
0.699542,0.000195
0.700031,0.000226
0.700520,0.000217
0.701009,0.000246
0.701498,0.000225
0.701988,0.000250
0.702477,0.000239
0.702966,0.000262
0.703455,0.000235
0.703944,0.000264
0.704434,0.000245
0.704923,0.000282
0.705412,0.000265
0.705901,0.000273
0.706390,0.000261
0.706880,0.000278
0.707369,0.000274
0.707858,0.000277
0.708347,0.000272
0.708836,0.000308
0.709326,0.000299
0.709815,0.000324
0.710304,0.000315
0.710793,0.000335
0.711282,0.000331
0.711772,0.000333
0.712261,0.000324
0.712750,0.000350
0.713239,0.000321
0.713728,0.000338
0.714218,0.000311
0.714707,0.000353
0.715196,0.000333
0.715685,0.000364
0.716174,0.000359
0.716664,0.000390
0.717153,0.000374
0.717642,0.000399
0.718131,0.000393
0.718620,0.000418
0.719110,0.000397
0.719599,0.000394
0.720088,0.000396
0.720577,0.000426
0.721066,0.000410
0.721556,0.000432
0.722045,0.000416
0.722534,0.000434
0.723023,0.000409
0.723512,0.000427
0.724002,0.000431
0.724491,0.000440
0.724980,0.000432
0.725469,0.000439
0.725958,0.000442
0.726448,0.000446
0.726937,0.000432
0.727426,0.000448
0.727915,0.000453
0.728404,0.000466
0.728894,0.000458
0.729383,0.000453
0.729872,0.000440
0.730361,0.000457
0.730850,0.000468
0.731340,0.000460
0.731829,0.000446
0.732318,0.000456
0.732807,0.000452
0.733296,0.000452
0.733786,0.000458
0.734275,0.000458
0.734764,0.000434
0.735253,0.000434
0.735742,0.000432
0.736232,0.000435
0.736721,0.000422
0.737210,0.000420
0.737699,0.000410
0.738188,0.000411
0.738678,0.000395
0.739167,0.000409
0.739656,0.000410
0.740145,0.000396
0.740634,0.000397
0.741124,0.000402
0.741613,0.000394
0.742102,0.000381
0.742591,0.000392
0.743080,0.000389
0.743570,0.000394
0.744059,0.000383
0.744548,0.000379
0.745037,0.000383
0.745526,0.000385
0.746016,0.000379
0.746505,0.000367
0.746994,0.000363
0.747483,0.000371
0.747972,0.000387
0.748462,0.000379
0.748951,0.000367
0.749440,0.000367
0.749929,0.000370
0.750418,0.000378
0.750908,0.000380
0.751397,0.000394
0.751886,0.000387
0.752375,0.000398
0.752864,0.000405
0.753354,0.000410
0.753843,0.000427
0.754332,0.000432
0.754821,0.000421
0.755310,0.000435
0.755800,0.000426
0.756289,0.000430
0.756778,0.000440
0.757267,0.000479
0.757756,0.000474
0.758246,0.000481
0.758735,0.000479
0.759224,0.000484
0.759713,0.000469
0.760202,0.000500
0.760692,0.000496
0.761181,0.000506
0.761670,0.000477
0.762159,0.000497
0.762648,0.000477
0.763138,0.000515
0.763627,0.000501
0.764116,0.000524
0.764605,0.000514
0.765094,0.000526
0.765584,0.000526
0.766073,0.000558
0.766562,0.000534
0.767051,0.000539
0.767540,0.000521
0.768030,0.000553
0.768519,0.000532
0.769008,0.000545
0.769497,0.000534
0.769986,0.000551
0.770476,0.000514
0.770965,0.000528
0.771454,0.000494
0.771943,0.000515
0.772432,0.000517
0.772922,0.000519
0.773411,0.000482
0.773900,0.000515
0.774389,0.000476
0.774878,0.000502
0.775368,0.000477
0.775857,0.000489
0.776346,0.000476
0.776835,0.000519
0.777324,0.000494
0.777814,0.000503
0.778303,0.000483
0.778792,0.000505
0.779281,0.000462
0.779770,0.000475
0.780260,0.000442
0.780749,0.000470
0.781238,0.000436
0.781727,0.000454
0.782216,0.000408
0.782706,0.000417
0.783195,0.000404
0.783684,0.000434
0.784173,0.000397
0.784662,0.000435
0.785152,0.000402
0.785641,0.000429
0.786130,0.000394
0.786619,0.000418
0.787108,0.000385
0.787598,0.000433
0.788087,0.000407
0.788576,0.000428
0.789065,0.000397
0.789554,0.000420
0.790044,0.000390
0.790533,0.000432
0.791022,0.000379
0.791511,0.000413
0.792000,0.000392
0.792490,0.000415
0.792979,0.000379
0.793468,0.000420
0.793957,0.000387
0.794446,0.000441
0.794936,0.000401
0.795425,0.000410
0.795914,0.000380
0.796403,0.000421
0.796892,0.000388
0.797382,0.000424
0.797871,0.000382
0.798360,0.000429
0.798849,0.000391
0.799338,0.000419
0.799828,0.000385
0.800317,0.000413
0.800806,0.000374
0.801295,0.000408
0.801784,0.000385
0.802274,0.000421
0.802763,0.000375
0.803252,0.000406
0.803741,0.000395
0.804230,0.000428
0.804720,0.000368
0.805209,0.000420
0.805698,0.000387
0.806187,0.000407
0.806676,0.000369
0.807166,0.000433
0.807655,0.000403
0.808144,0.000411
0.808633,0.000371
0.809122,0.000409
0.809612,0.000366
0.810101,0.000410
0.810590,0.000378
0.811079,0.000421
0.811568,0.000370
0.812058,0.000401
0.812547,0.000367
0.813036,0.000407
0.813525,0.000363
0.814014,0.000428
0.814504,0.000392
0.814993,0.000431
0.815482,0.000398
0.815971,0.000422
0.816460,0.000387
0.816950,0.000419
0.817439,0.000372
0.817928,0.000421
0.818417,0.000391
0.818906,0.000427
0.819396,0.000384
0.819885,0.000426
0.820374,0.000379
0.820863,0.000421
0.821352,0.000380
0.821842,0.000436
0.822331,0.000397
0.822820,0.000436
0.823309,0.000411
0.823798,0.000434
0.824288,0.000396
0.824777,0.000446
0.825266,0.000420
0.825755,0.000432
0.826244,0.000402
0.826734,0.000439
0.827223,0.000413
0.827712,0.000459
0.828201,0.000432
0.828690,0.000474
0.829180,0.000431
0.829669,0.000466
0.830158,0.000439
0.830647,0.000469
0.831136,0.000431
0.831626,0.000456
0.832115,0.000426
0.832604,0.000476
0.833093,0.000417
0.833582,0.000451
0.834072,0.000426
0.834561,0.000452
0.835050,0.000434
0.835539,0.000496
0.836028,0.000489
0.836518,0.000556
0.837007,0.000577
0.837496,0.000651
0.837985,0.000646
0.838474,0.000689
0.838964,0.000647
0.839453,0.000638
0.839942,0.000580
0.840431,0.000534
0.840920,0.000459
0.841410,0.000435
0.841899,0.000387
0.842388,0.000419
0.842877,0.000389
0.843366,0.000448
0.843856,0.000488
0.844345,0.000573
0.844834,0.000611
0.845323,0.000659
0.845812,0.000666
0.846302,0.000688
0.846791,0.000668
0.847280,0.000687
0.847769,0.000645
0.848258,0.000656
0.848748,0.000636
0.849237,0.000650
0.849726,0.000621
0.850215,0.000607
0.850704,0.000567
0.851194,0.000515
0.851683,0.000466
0.852172,0.000433
0.852661,0.000421
0.853150,0.000434
0.853640,0.000455
0.854129,0.000518
0.854618,0.000567
0.855107,0.000636
0.855596,0.000681
0.856086,0.000741
0.856575,0.000764
0.857064,0.000752
0.857553,0.000753
0.858042,0.000738
0.858532,0.000681
0.859021,0.000652
0.859510,0.000628
0.859999,0.000631
0.860488,0.000640
0.860978,0.000669
0.861467,0.000713
0.861956,0.000760
0.862445,0.000810
0.862934,0.000856
0.863424,0.000940
0.863913,0.001034
0.864402,0.001153
0.864891,0.001324
0.865380,0.001608
0.865870,0.002174
0.866359,0.003182
0.866848,0.004180
0.867337,0.004774
0.867826,0.004881
0.868316,0.004853
0.868805,0.004833
0.869294,0.004495
0.869783,0.003497
0.870272,0.002508
0.870762,0.001904
0.871251,0.001684
0.871740,0.001609
0.872229,0.001747
0.872718,0.002074
0.873208,0.002970
0.873697,0.004236
0.874186,0.005225
0.874675,0.005577
0.875164,0.005675
0.875654,0.005851
0.876143,0.006065
0.876632,0.005629
0.877121,0.005212
0.877610,0.005437
0.878100,0.005803
0.878589,0.005734
0.879078,0.005491
0.879567,0.005361
0.880056,0.005207
0.880546,0.004211
0.881035,0.003020
0.881524,0.002245
0.882013,0.001915
0.882502,0.001736
0.882992,0.001824
0.883481,0.002057
0.883970,0.002762
0.884459,0.003745
0.884948,0.004707
0.885438,0.005083
0.885927,0.005192
0.886416,0.005105
0.886905,0.005074
0.887394,0.004418
0.887884,0.003310
0.888373,0.002271
0.888862,0.001815
0.889351,0.001447
0.889840,0.001324
0.890330,0.001139
0.890819,0.001088
0.891308,0.000882
0.891797,0.000861
0.892286,0.000753
0.892776,0.000796
0.893265,0.000662
0.893754,0.000710
0.894243,0.000621
0.894732,0.000704
0.895222,0.000571
0.895711,0.000611
0.896200,0.000505
0.896689,0.000577
0.897178,0.000480
0.897668,0.000532
0.898157,0.000394
0.898646,0.000474
0.899135,0.000368
0.899624,0.000455
0.900114,0.000327
0.900603,0.000422
0.901092,0.000328
0.901581,0.000414
0.902070,0.000288
0.902560,0.000335
0.903049,0.000200
0.903538,0.000276
0.904027,0.000095
0.904516,0.000159
0.905006,0.000030
0.905495,0.000163
0.905984,0.000052
0.906473,0.000185
0.906962,0.000108
0.907451,0.000277
0.907941,0.000167
0.908430,0.000267
0.908919,0.000147
0.909408,0.000212
0.909897,0.000022
0.910387,0.000077
0.910876,-0.000138
0.911365,-0.000107
0.911854,-0.000340
0.912343,-0.000241
0.912833,-0.000405
0.913322,-0.000331
0.913811,-0.000500
0.914300,-0.000195
0.914789,-0.000177
0.915279,0.000044
0.915768,-0.000002
0.916257,0.000489
0.916746,0.000637
0.917235,0.000816
0.917725,0.000698
0.918214,0.001003
0.918703,0.000841
0.919192,0.000798
0.919681,0.000482
0.920171,0.000589
0.920660,0.000280
0.921149,0.000453
0.921638,0.000441
0.922127,0.000825
0.922617,0.000828
0.923106,0.001459
0.923595,0.002054
0.924084,0.002884
0.924573,0.003395
0.925063,0.004792
0.925552,0.005663
0.926041,0.006688
0.926530,0.007388
0.927019,0.008904
0.927509,0.010029
0.927998,0.011216
0.928487,0.012247
0.928976,0.014569
0.929465,0.016870
0.929955,0.019730
0.930444,0.022541
0.930933,0.026301
0.931422,0.030317
0.931911,0.035394
0.932401,0.040296
0.932890,0.045534
0.933379,0.051394
0.933868,0.059778
0.934357,0.071178
0.934847,0.085549
0.935336,0.101225
0.935825,0.121160
0.936314,0.151610
0.936803,0.207940
0.937293,0.332672
0.937782,0.531907
0.938271,0.708471
0.938760,0.800739
0.939249,0.811432
0.939739,0.814066
0.940228,0.816336
0.940717,0.722963
0.941206,0.519768
0.941695,0.341082
0.942185,0.241237
0.942674,0.206316
0.943163,0.197544
0.943652,0.219249
0.944141,0.285675
0.944631,0.469828
0.945120,0.719386
0.945609,0.884081
0.946098,0.935671
0.946587,0.930047
0.947077,0.964618
0.947566,1.000000
0.948055,0.891912
0.948544,0.803410
0.949033,0.890517
0.949523,0.967474
0.950012,0.966810
0.950501,0.918430
0.950990,0.907662
0.951479,0.885859
0.951969,0.702922
0.952458,0.439689
0.952947,0.292358
0.953436,0.229672
0.953925,0.208624
0.954415,0.210805
0.954904,0.252641
0.955393,0.373968
0.955882,0.592811
0.956371,0.785486
0.956861,0.868858
0.957350,0.864283
0.957839,0.855046
0.958328,0.862593
0.958817,0.760872
0.959307,0.519446
0.959796,0.318722
0.960285,0.220593
0.960774,0.169460
0.961263,0.139185
0.961753,0.117813
0.962242,0.101754
0.962731,0.089458
0.963220,0.080675
0.963709,0.073670
0.964199,0.067911
0.964688,0.062896
0.965177,0.058187
0.965666,0.053491
0.966155,0.049607
0.966645,0.046060
0.967134,0.042974
0.967623,0.040149
0.968112,0.037425
0.968601,0.034836
0.969091,0.032912
0.969580,0.031320
0.970069,0.029968
0.970558,0.028541
0.971047,0.027273
0.971537,0.026168
0.972026,0.025206
0.972515,0.023908
0.973004,0.022778
0.973493,0.021731
0.973983,0.020853
0.974472,0.019931
0.974961,0.019172
