ppm	val
2.99629	-0.063801	
2.99653	0.0824218	
2.99677	0.0873158	
2.99702	0.000536919	
2.99726	0.0665462	
2.9975	0.224228	
2.99775	0.176422	
2.99799	-0.0547292	
2.99823	-0.133093	
2.99847	-0.0281107	
2.99872	0.0119364	
2.99896	-0.0396893	
2.9992	0.000357867	
2.99945	0.132078	
2.99969	0.159234	
2.99993	0.00304365	
3.00018	-0.00990748	
3.00042	0.068814	
3.00066	0.0501335	
3.0009	-0.0602202	
3.00115	-0.0789008	
3.00139	-0.00590873	
3.00163	0.000119209	
3.00188	-0.0855258	
3.00212	-0.0852273	
3.00236	0.00674391	
3.00261	0.0719771	
3.00285	-0.0461349	
3.00309	-0.158518	
3.00334	-0.0875549	
3.00358	-0.0571764	
3.00382	-0.0267978	
3.00406	0.0150399	
3.00431	0.0568776	
3.00455	0.0395098	
3.00479	0.0221422	
3.00504	0.00477433	
3.00528	-0.0125933	
3.00552	-0.0605783	
3.00577	-0.108563	
3.00601	-0.0037601	
3.00625	0.101043	
3.00649	0.0549676	
3.00674	0.00889254	
3.00698	0.0544901	
3.00722	0.100088	
3.00747	-0.0075798	
3.00771	-0.115248	
3.00795	-0.0701275	
3.0082	-0.0250072	
3.00844	-0.0868387	
3.00868	-0.14867	
3.00893	-0.0577135	
3.00917	0.0332432	
3.00941	0.00280499	
3.00965	-0.0276334	
3.0099	0.0336013	
3.01014	0.0948358	
3.01038	0.0414793	
3.01063	-0.0118771	
3.01087	0.0875545	
3.01111	0.186986	
3.01136	0.0772891	
3.0116	-0.032408	
3.01184	0.0145028	
3.01209	0.153086	
3.01233	0.0777664	
3.01257	-0.089226	
3.01281	-0.154996	
3.01306	-0.0374212	
3.0133	0.0414793	
3.01354	0.0287073	
3.01379	-0.0127127	
3.01403	-0.0541325	
3.01427	-0.0888679	
3.01452	-0.123603	
3.01476	-0.0666659	
3.015	-0.00972843	
3.01524	-0.0420766	
3.01549	-0.0744247	
3.01573	-0.0609362	
3.01597	-0.0474479	
3.01622	-0.0845706	
3.01646	-0.121693	
3.0167	-0.00602818	
3.01695	0.109637	
3.01719	-0.00948977	
3.01743	-0.128617	
3.01768	0.0272748	
3.01792	0.183166	
3.01816	0.0907774	
3.0184	-0.00161171	
3.01865	0.0587873	
3.01889	0.119186	
3.01913	-0.0271559	
3.01938	-0.173498	
3.01962	-0.0467317	
3.01986	0.171707	
3.02011	0.162874	
3.02035	-0.0293045	
3.02059	-0.0133095	
3.02083	0.186031	
3.02108	0.209427	
3.02132	0.0494769	
3.02156	0.042315	
3.02181	0.218498	
3.02205	0.215156	
3.02229	0.0284686	
3.02254	-0.100924	
3.02278	-0.0469706	
3.02302	-0.058907	
3.02327	-0.0708437	
3.02351	-0.0254848	
3.02375	0.0198741	
3.02399	0.00793767	
3.02424	-0.00399899	
3.02448	0.0757372	
3.02472	0.155473	
3.02497	0.0289459	
3.02521	-0.0975816	
3.02545	-0.0636818	
3.0257	0.153564	
3.02594	0.135898	
3.02618	-0.065114	
3.02642	-0.0522227	
3.02667	0.144014	
3.02691	0.206562	
3.02715	0.0857639	
3.0274	-0.0350339	
3.02764	0.0275135	
3.02788	0.0642781	
3.02813	-0.0823028	
3.02837	-0.177318	
3.02861	-0.0889874	
3.02886	0.0988941	
3.0291	0.195103	
3.02934	0.140433	
3.02958	0.0857639	
3.02983	0.0339594	
3.03007	-0.0178454	
3.03031	0.0220227	
3.03056	0.0618908	
3.0308	0.148073	
3.03104	0.234255	
3.03129	0.167649	
3.03153	0.101043	
3.03177	-0.0037601	
3.03202	-0.108563	
3.03226	-0.0605783	
3.0325	-0.0125933	
3.03274	-0.0273349	
3.03299	-0.0420766	
3.03323	0.0959697	
3.03347	0.234016	
3.03372	0.0894046	
3.03396	-0.0552068	
3.0342	-0.0470302	
3.03445	-0.0388536	
3.03469	-0.0707841	
3.03493	-0.102714	
3.03517	-0.0448816	
3.03542	0.104624	
3.03566	0.12044	
3.0359	-0.0470898	
3.03615	-0.117217	
3.03639	-0.00399899	
3.03663	0.0127718	
3.03688	0.0295427	
3.03712	0.0577726	
3.03736	0.0860028	
3.03761	-0.016592	
3.03785	-0.119187	
3.03809	-0.0689936	
3.03833	-0.0188003	
3.03858	0.00274515	
3.03882	0.0242908	
3.03906	0.0916727	
3.03931	0.159055	
3.03955	0.0717385	
3.03979	-0.0155773	
3.04004	-0.0112205	
3.04028	-0.00686383	
3.04052	0.0309751	
3.04076	0.068814	
3.04101	0.0608165	
3.04125	0.052819	
3.04149	-0.0229781	
3.04174	-0.0987751	
3.04198	-0.0217843	
3.04222	0.0552063	
3.04247	-0.0196359	
3.04271	-0.0944781	
3.04295	-0.0165324	
3.0432	0.0614133	
3.04344	0.0171287	
3.04368	-0.0271559	
3.04392	0.0202322	
3.04417	0.0676205	
3.04441	0.000536919	
3.04465	-0.0665464	
3.0449	-0.0419571	
3.04514	-0.0173678	
3.04538	0.0186806	
3.04563	0.054729	
3.04587	-0.0008955	
3.04611	-0.0565197	
3.04635	-0.0472093	
3.0466	-0.0378988	
3.04684	0.0630846	
3.04708	0.164068	
3.04733	0.0683365	
3.04757	-0.0273945	
3.04781	0.0296621	
3.04806	0.0867188	
3.0483	0.0552063	
3.04854	0.0236938	
3.04879	-0.0078187	
3.04903	-0.0393312	
3.04927	-0.0173678	
3.04951	0.00459528	
3.04976	0.0265586	
3.05	0.048522	
3.05024	-0.016413	
3.05049	-0.0813479	
3.05073	-0.05461	
3.05097	-0.0278721	
3.05122	-0.0202327	
3.05146	-0.0125933	
3.0517	0.103908	
3.05194	0.0370629	
3.05219	-0.17875	
3.05243	-0.30289	
3.05267	-0.153922	
3.05292	-0.00495386	
3.05316	0.00459528	
3.0534	0.0141447	
3.05365	0.0236938	
3.05389	0.0332432	
3.05413	-0.0469706	
3.05438	-0.127184	
3.05462	-0.115725	
3.05486	-0.104266	
3.0551	-0.0947168	
3.05535	-0.0851676	
3.05559	0.0160544	
3.05583	0.117276	
3.05608	-0.0340791	
3.05632	-0.185435	
3.05656	-0.119067	
3.05681	0.0389726	
3.05705	0.0060277	
3.05729	-0.11859	
3.05754	-0.141986	
3.05778	0.0179644	
3.05802	0.0988941	
3.05826	0.0881512	
3.05851	0.0487607	
3.05875	0.00937009	
3.05899	-0.100685	
3.05924	-0.21074	
3.05948	-0.106892	
3.05972	-0.00304413	
3.05997	-0.0487611	
3.06021	-0.0944781	
3.06045	-0.0485222	
3.06069	-0.00256658	
3.06094	-0.00340223	
3.06118	-0.00423765	
3.06142	0.0407631	
3.06167	0.0857639	
3.06191	0.134823	
3.06215	0.183882	
3.0624	0.25586	
3.06264	0.144492	
3.06288	-0.0766926	
3.06313	-0.114532	
3.06337	0.00805688	
3.06361	0.130646	
3.06385	0.00829577	
3.0641	-0.114054	
3.06434	-0.0225005	
3.06458	0.0690527	
3.06483	-0.0151	
3.06507	-0.0992527	
3.06531	-0.0306175	
3.06556	0.0380177	
3.0658	-0.0392118	
3.06604	-0.116441	
3.06628	0.0202322	
3.06653	0.156906	
3.06677	0.0834961	
3.06701	0.0100863	
3.06726	0.0283492	
3.0675	0.046612	
3.06774	0.0150995	
3.06799	-0.016413	
3.06823	0.0437472	
3.06847	0.103908	
3.06872	0.0580711	
3.06896	0.0122347	
3.0692	0.0580711	
3.06944	0.103908	
3.06969	0.0888674	
3.06993	0.0738275	
3.07017	0.104624	
3.07042	0.13542	
3.07066	0.0220227	
3.0709	-0.0913746	
3.07115	-0.0519838	
3.07139	-0.0125933	
3.07163	-0.00453615	
3.07187	0.0035212	
3.07212	0.0115783	
3.07236	0.0196354	
3.0726	-0.0601604	
3.07285	-0.139956	
3.07309	-0.00584912	
3.07333	0.128258	
3.07358	0.0584888	
3.07382	-0.0112803	
3.07406	-0.0753198	
3.07431	-0.139359	
3.07455	-0.205309	
3.07479	-0.179586	
3.07503	0.054311	
3.07528	0.196535	
3.07552	0.090837	
3.07576	-0.106534	
3.07601	-0.0976412	
3.07625	0.0945971	
3.07649	0.0939405	
3.07674	-0.0900614	
3.07698	-0.176661	
3.07722	-0.0799155	
3.07747	-0.00465536	
3.07771	-0.0210683	
3.07795	-0.0661287	
3.07819	-0.111189	
3.07844	-0.127602	
3.07868	-0.144015	
3.07892	-0.0687547	
3.07917	0.00650525	
3.07941	-0.046314	
3.07965	-0.0991333	
3.0799	-0.0602798	
3.08014	-0.0214262	
3.08038	0.0298412	
3.08062	0.0811088	
3.08087	0.0865397	
3.08111	0.0919709	
3.08135	0.0128913	
3.0816	-0.0661883	
3.08184	0.00751972	
3.08208	0.081228	
3.08233	-0.0102656	
3.08257	-0.101759	
3.08281	-0.0404651	
3.08306	0.0208292	
3.0833	-0.0264993	
3.08354	-0.0738277	
3.08378	0.0316317	
3.08403	0.137091	
3.08427	0.0477459	
3.08451	-0.041599	
3.08476	0.0218437	
3.085	0.0852866	
3.08524	-0.0632639	
3.08549	-0.211814	
3.08573	-0.0872564	
3.08597	0.128974	
3.08621	0.136077	
3.08646	-0.0401666	
3.0867	-0.119008	
3.08694	-0.014503	
3.08719	0.0211275	
3.08743	0.0568178	
3.08767	0.0580711	
3.08792	0.0593841	
3.08816	-0.0529985	
3.0884	-0.165322	
3.08865	-0.00268602	
3.08889	0.160009	
3.08913	0.0652928	
3.08937	-0.0293641	
3.08962	0.0287073	
3.08986	0.0868382	
3.0901	0.00740051	
3.09035	-0.0719776	
3.09059	0.0624876	
3.09083	0.197013	
3.09108	0.043807	
3.09132	-0.109339	
3.09156	-0.0486417	
3.0918	0.0121155	
3.09205	-0.0341387	
3.09229	-0.0803332	
3.09253	-0.0349147	
3.09278	0.0105636	
3.09302	-0.0423751	
3.09326	-0.0952539	
3.09351	0.0599811	
3.09375	0.215276	
3.09399	0.105042	
3.09424	-0.0968056	
3.09448	-0.0867193	
3.09472	0.106772	
3.09496	0.109637	
3.09521	-0.0708437	
3.09545	-0.0985365	
3.09569	0.0571163	
3.09594	0.14115	
3.09618	0.0418375	
3.09642	0.0112798	
3.09667	-0.0192778	
3.09691	-0.0343177	
3.09715	-0.0493579	
3.0974	0.0272748	
3.09764	0.103908	
3.09788	-0.0591459	
3.09812	-0.222199	
3.09837	-0.106415	
3.09861	0.101043	
3.09885	0.0879126	
3.0991	-0.0168905	
3.09934	0.0253649	
3.09958	0.159293	
3.09983	0.0869577	
3.10007	-0.168723	
3.10031	-0.155116	
3.10055	0.0418375	
3.1008	0.153325	
3.10104	0.0814669	
3.10128	0.032527	
3.10153	-0.016413	
3.10177	-0.076812	
3.10201	-0.137211	
3.10226	-0.044822	
3.1025	0.0475669	
3.10274	-0.0286479	
3.10299	-0.104803	
3.10323	-0.0893452	
3.10347	-0.0738277	
3.10371	-0.0621896	
3.10396	-0.0504918	
3.1042	0.052819	
3.10444	0.15619	
3.10469	0.108861	
3.10493	0.0615923	
3.10517	0.105937	
3.10542	0.150341	
3.10566	0.0227985	
3.1059	-0.104684	
3.10614	-0.079438	
3.10639	-0.0541325	
3.10663	-0.124379	
3.10687	-0.194566	
3.10712	-0.0509095	
3.10736	0.0928066	
3.1076	-0.0882113	
3.10785	-0.26917	
3.10809	-0.106415	
3.10833	0.239746	
3.10858	0.22011	
3.10882	0.0171885	
3.10906	-0.0330048	
3.1093	0.100207	
3.10955	0.170335	
3.10979	0.0571759	
3.11003	0.0871964	
3.11028	0.208949	
3.11052	0.146581	
3.11076	-0.0991333	
3.11101	-0.136674	
3.11125	0.00913119	
3.11149	0.130108	
3.11173	0.0677397	
3.11198	-0.0232766	
3.11222	-0.02262	
3.11246	-0.0174277	
3.11271	-0.0122352	
3.11295	0.08463	
3.11319	0.181495	
3.11344	0.0740066	
3.11368	-0.125155	
3.11392	-0.173438	
3.11417	-0.0383763	
3.11441	0.0981183	
3.11465	0.0512674	
3.11489	-0.0242314	
3.11514	-0.00805736	
3.11538	0.0338995	
3.11562	0.0758567	
3.11587	0.0777068	
3.11611	0.0795569	
3.11635	-0.00620723	
3.1166	-0.0919714	
3.11684	-0.0249476	
3.11708	0.0420761	
3.11733	-0.0217247	
3.11757	-0.0855258	
3.11781	0.00346136	
3.11805	0.0924485	
3.1183	0.00334215	
3.11854	-0.0857644	
3.11878	-0.0831981	
3.11903	-0.0806317	
3.11927	-0.0370035	
3.11951	0.0066247	
3.11976	0.0960891	
3.12	0.185554	
3.12024	0.0429714	
3.12048	-0.0996108	
3.12073	-0.0894051	
3.12097	-0.0791993	
3.12121	-0.0985961	
3.12146	-0.117993	
3.1217	-0.0457172	
3.12194	0.0265586	
3.12219	-0.00584912	
3.12243	-0.0382569	
3.12267	0.0210083	
3.12292	0.0802732	
3.12316	-0.00943017	
3.1234	-0.0991333	
3.12364	-0.0360487	
3.12389	0.0270362	
3.12413	0.00226784	
3.12437	-0.0225005	
3.12462	0.0444038	
3.12486	0.111308	
3.1251	0.0712612	
3.12535	0.031214	
3.12559	0.0828395	
3.12583	0.134465	
3.12607	0.00972819	
3.12632	-0.115009	
3.12656	-0.0869579	
3.1268	-0.058907	
3.12705	-0.0805123	
3.12729	-0.102118	
3.12753	0.0290654	
3.12778	0.160248	
3.12802	-0.0160549	
3.12826	-0.192358	
3.12851	-0.0936425	
3.12875	0.00507283	
3.12899	-0.071918	
3.12923	-0.148909	
3.12948	-0.0119965	
3.12972	0.124916	
3.12996	0.0310946	
3.13021	-0.0627267	
3.13045	-0.0648754	
3.13069	-0.067024	
3.13094	-0.0997303	
3.13118	-0.132436	
3.13142	-0.0123546	
3.13166	0.107727	
3.13191	0.0330043	
3.13215	-0.0417185	
3.13239	0.0363467	
3.13264	0.114412	
3.13288	-0.00232792	
3.13312	-0.119067	
3.13337	0.0277524	
3.13361	0.174572	
3.13385	0.125274	
3.1341	-0.107369	
3.13434	-0.137569	
3.13458	0.0155771	
3.13482	-0.0356309	
3.13507	-0.270184	
3.13531	-0.229719	
3.13555	-0.00590873	
3.1358	0.0722756	
3.13604	-0.0328853	
3.13628	-0.132317	
3.13653	-0.048403	
3.13677	0.0507898	
3.13701	0.0583098	
3.13725	0.0371821	
3.1375	0.0160544	
3.13774	-0.0543711	
3.13798	-0.124797	
3.13823	-0.0481641	
3.13847	0.0284686	
3.13871	-0.0238137	
3.13896	-0.167768	
3.1392	-0.109279	
3.13944	0.0408826	
3.13969	0.0945971	
3.13993	-0.0350339	
3.14017	-0.113099	
3.14041	-0.0078187	
3.14066	0.0277524	
3.1409	0.0633233	
3.14114	0.0186806	
3.14139	-0.0259621	
3.14163	-0.0688741	
3.14187	-0.111786	
3.14212	-0.0630252	
3.14236	-0.0142643	
3.1426	-0.0762749	
3.14285	-0.138285	
3.14309	-0.0475078	
3.14333	0.0432699	
3.14357	-0.0426137	
3.14382	-0.128497	
3.14406	-0.0615928	
3.1443	0.00531149	
3.14455	-0.0576537	
3.14479	-0.120619	
3.14503	-0.0307965	
3.14528	0.059026	
3.14552	0.00190973	
3.14576	-0.0552068	
3.146	0.0404646	
3.14625	0.136136	
3.14649	-0.0193374	
3.14673	-0.174811	
3.14698	-0.108742	
3.14722	0.140672	
3.14746	0.185255	
3.14771	0.0464928	
3.14795	0.0165915	
3.14819	0.0783634	
3.14844	0.0599213	
3.14868	0.0414793	
3.14892	0.0746033	
3.14916	0.107727	
3.14941	-0.00179076	
3.14965	-0.111309	
3.14989	-0.00692344	
3.15014	0.0974617	
3.15038	0.0423746	
3.15062	-0.0127127	
3.15087	0.0238729	
3.15111	0.0604584	
3.15135	-0.0270963	
3.15159	-0.114651	
3.15184	-0.0494175	
3.15208	0.0158157	
3.15232	-0.0220828	
3.15257	-0.0599813	
3.15281	-0.0921504	
3.15305	-0.12432	
3.1533	-0.115665	
3.15354	-0.0153387	
3.15378	0.148013	
3.15403	0.128019	
3.15427	-0.0753198	
3.15451	-0.0953135	
3.15475	0.0966859	
3.155	0.197013	
3.15524	0.0137269	
3.15548	-0.169559	
3.15573	-0.0243509	
3.15597	0.21253	
3.15621	0.20686	
3.15646	0.0178449	
3.1567	-0.0737681	
3.15694	0.0179644	
3.15718	-0.0124738	
3.15743	-0.042912	
3.15767	0.0297816	
3.15791	0.102475	
3.15816	0.0147414	
3.1584	-0.0729923	
3.15864	-0.00793791	
3.15889	0.0571163	
3.15913	-0.00531197	
3.15937	-0.0677402	
3.15962	0.0226195	
3.15986	0.112979	
3.1601	-0.087913	
3.16034	-0.288805	
3.16059	-0.20704	
3.16083	0.0580711	
3.16107	0.111428	
3.16132	-0.0185616	
3.16156	-0.131362	
3.1618	-0.15249	
3.16205	-0.147835	
3.16229	-0.143179	
3.16253	-0.0411217	
3.16278	0.060936	
3.16302	0.00590849	
3.16326	-0.0491192	
3.1635	-0.0124738	
3.16375	0.0241714	
3.16399	-0.00793791	
3.16423	-0.0400474	
3.16448	0.0806313	
3.16472	0.20131	
3.16496	0.0191579	
3.16521	-0.162934	
3.16545	0.046433	
3.16569	0.25586	
3.16593	0.148192	
3.16618	-0.0510886	
3.16642	0.0188596	
3.16666	0.18054	
3.16691	0.112024	
3.16715	-0.0481045	
3.16739	0.00942969	
3.16764	0.250369	
3.16788	0.203817	
3.16812	-0.026022	
3.16837	-0.042017	
3.16861	0.125393	
3.16885	0.146641	
3.16909	-0.0153983	
3.16934	-0.125931	
3.16958	-0.0530581	
3.16982	-0.00698304	
3.17007	-0.052521	
3.17031	0.0107427	
3.17055	0.0740662	
3.1708	0.0294235	
3.17104	-0.0151596	
3.17128	0.0318704	
3.17152	0.0789602	
3.17177	0.0266781	
3.17201	-0.0255444	
3.17225	-0.0319903	
3.1725	-0.0383763	
3.17274	-0.103431	
3.17298	-0.168485	
3.17323	-0.0196359	
3.17347	0.129213	
3.17371	0.0383759	
3.17396	-0.0524614	
3.1742	0.0648749	
3.17444	0.182211	
3.17468	0.0605779	
3.17493	-0.152729	
3.17517	-0.0929263	
3.17541	0.150221	
3.17566	0.128855	
3.1759	-0.0758569	
3.17614	-0.127781	
3.17639	0.00364041	
3.17663	0.0697093	
3.17687	-0.0475674	
3.17711	-0.0559826	
3.17736	0.0272748	
3.1776	-0.0145628	
3.17784	-0.0564005	
3.17809	-0.000835657	
3.17833	0.054729	
3.17857	-0.00978827	
3.17882	-0.0743053	
3.17906	-0.0471497	
3.1793	-0.019994	
3.17955	-0.00143266	
3.17979	0.0171287	
3.18003	0.0815265	
3.18027	0.145924	
3.18052	-0.0515065	
3.18076	-0.248878	
3.181	-0.112084	
3.18125	0.116441	
3.18149	0.143418	
3.18173	-0.0128918	
3.18198	0.0293636	
3.18222	0.163352	
3.18246	0.158816	
3.18271	-0.029006	
3.18295	-0.069829	
3.18319	0.0727532	
3.18343	0.0281105	
3.18368	-0.199818	
3.18392	-0.152788	
3.18416	0.0776472	
3.18441	0.115307	
3.18465	-0.030319	
3.18489	-0.084332	
3.18514	0.0450604	
3.18538	0.108503	
3.18562	-0.0113399	
3.18586	-0.0395699	
3.18611	0.115605	
3.18635	0.203876	
3.18659	0.108861	
3.18684	0.0252457	
3.18708	0.0333624	
3.18732	0.0538337	
3.18757	-0.0173082	
3.18781	-0.0541325	
3.18805	0.0924485	
3.1883	0.196953	
3.18854	0.118112	
3.18878	0.0621893	
3.18902	0.00626659	
3.18927	-0.0114594	
3.18951	-0.0291851	
3.18975	0.0447619	
3.19	0.118709	
3.19024	0.063741	
3.19048	0.00877309	
3.19073	0.0454781	
3.19097	0.0821831	
3.19121	0.0253053	
3.19145	-0.0315723	
3.1917	0.00704241	
3.19194	0.13733	
3.19218	0.112741	
3.19243	-0.00352144	
3.19267	-0.024291	
3.19291	0.138285	
3.19316	0.251205	
3.1934	0.180779	
3.19364	0.0721562	
3.19389	-0.0364664	
3.19413	-0.0037601	
3.19437	0.0289459	
3.19461	0.0616522	
3.19486	0.0943582	
3.1951	0.0373015	
3.19534	-0.0197551	
3.19559	0.0148609	
3.19583	0.0494769	
3.19607	-0.0331838	
3.19632	-0.115844	
3.19656	-0.0457172	
3.1968	0.02441	
3.19704	-0.054431	
3.19729	-0.133272	
3.19753	-0.059325	
3.19777	0.014622	
3.19802	0.0503721	
3.19826	0.086122	
3.1985	0.0932243	
3.19875	0.00865388	
3.19899	-0.15613	
3.19923	-0.137569	
3.19948	0.0987151	
3.19972	0.243327	
3.19996	0.0574744	
3.2002	-0.128378	
3.20045	-0.0506709	
3.20069	0.0270362	
3.20093	-0.0680983	
3.20118	-0.254905	
3.20142	-0.229719	
3.20166	-0.0211875	
3.20191	0.0357499	
3.20215	-0.0906584	
3.20239	-0.108205	
3.20264	-0.0340791	
3.20288	-0.0917327	
3.20312	-0.149386	
3.20336	-0.109637	
3.20361	-0.0698888	
3.20385	-0.0377197	
3.20409	-0.00555062	
3.20434	0.0724547	
3.20458	0.15046	
3.20482	-0.00549102	
3.20507	-0.161442	
3.20531	0.00728107	
3.20555	0.176004	
3.20579	0.0962086	
3.20604	-0.166933	
3.20628	-0.221901	
3.20652	-0.093523	
3.20677	-0.0959702	
3.20701	-0.19009	
3.20725	-0.0683966	
3.2075	0.0532966	
3.20774	0.0781245	
3.20798	0.102953	
3.20823	0.173617	
3.20847	0.244282	
3.20871	0.0790794	
3.20895	-0.0861225	
3.2092	-0.0336015	
3.20944	0.110592	
3.20968	0.0449409	
3.20993	-0.112383	
3.21017	-0.107369	
3.21041	0.0809894	
3.21066	0.123245	
3.2109	0.0738275	
3.21114	0.0473282	
3.21138	0.0208292	
3.21163	0.00477433	
3.21187	0.0803926	
3.21211	0.213306	
3.21236	0.162874	
3.2126	-0.0661287	
3.21284	-0.203459	
3.21309	-0.0676806	
3.21333	0.0680978	
3.21357	-0.106713	
3.21382	-0.281524	
3.21406	-0.122111	
3.2143	0.128974	
3.21454	0.108861	
3.21479	-0.0945973	
3.21503	-0.0383165	
3.21527	0.109637	
3.21552	0.0474477	
3.21576	-0.198087	
3.216	-0.174334	
3.21625	0.0327656	
3.21649	0.00686336	
3.21673	-0.202384	
3.21697	-0.197729	
3.21722	-0.00972843	
3.21746	0.0589068	
3.2177	-0.0558035	
3.21795	-0.0272753	
3.21819	0.092926	
3.21843	0.0775278	
3.21868	-0.121216	
3.21892	-0.167172	
3.21916	-0.0297818	
3.21941	-0.0297818	
3.21965	-0.121455	
3.21989	-0.0584297	
3.22013	0.00459528	
3.22038	0.0170095	
3.22062	0.0294235	
3.22086	0.0876739	
3.22111	0.145924	
3.22135	0.0895836	
3.22159	0.0332432	
3.22184	-0.0230975	
3.22208	-0.079438	
3.22232	-0.0908971	
3.22256	-0.102356	
3.22281	0.0389726	
3.22305	0.180301	
3.22329	0.0752599	
3.22354	-0.0297818	
3.22378	0.0790794	
3.22402	0.187941	
3.22427	-0.0316918	
3.22451	-0.251324	
3.22475	-0.188299	
3.225	0.0580711	
3.22524	-0.003999	
3.22548	-0.249415	
3.22572	-0.219812	
3.22597	-0.00686383	
3.22621	0.0838542	
3.22645	-0.00877357	
3.2267	-0.0383763	
3.22694	0.0236938	
3.22718	-0.0627866	
3.22743	-0.149267	
3.22767	-0.07341	
3.22791	0.0941195	
3.22816	0.0381968	
3.2284	-0.109399	
3.22864	-0.100387	
3.22888	0.0919709	
3.22913	0.0971634	
3.22937	-0.0809898	
3.22961	-0.161741	
3.22986	-0.0591459	
3.2301	-0.0787814	
3.23034	-0.19009	
3.23059	-0.142881	
3.23083	-0.00399899	
3.23107	-0.0210085	
3.23131	-0.129691	
3.23156	-0.192537	
3.2318	-0.0720372	
3.23204	-0.0279317	
3.23229	0.0161738	
3.23253	0.0717385	
3.23277	0.127303	
3.23302	-0.0236347	
3.23326	-0.174572	
3.2335	-0.103968	
3.23375	0.149983	
3.23399	0.18621	
3.23423	0.0390921	
3.23447	0.0466716	
3.23472	0.145924	
3.23496	0.0612941	
3.2352	-0.0233362	
3.23545	-0.0105641	
3.23569	0.00220799	
3.23593	-0.0308561	
3.23618	-0.0639205	
3.23642	-0.00531197	
3.23666	0.0532966	
3.2369	-0.0301399	
3.23715	-0.113577	
3.23739	0.01689	
3.23763	0.147357	
3.23788	0.0429118	
3.23812	-0.0615332	
3.23836	-0.00937033	
3.23861	0.134465	
3.23885	0.0376596	
3.23909	-0.150819	
3.23934	-0.121574	
3.23958	0.0910161	
3.23982	0.0381372	
3.24006	-0.198087	
3.24031	-0.235687	
3.24055	0.0322883	
3.24079	0.175169	
3.24104	0.0124736	
3.24128	-0.154042	
3.24152	-0.137211	
3.24177	-0.049716	
3.24201	0.0377791	
3.24225	0.136733	
3.24249	0.235687	
3.24274	0.0420761	
3.24298	-0.151535	
3.24322	-0.0701275	
3.24347	0.194625	
3.24371	0.212053	
3.24395	-0.0760958	
3.2442	-0.211456	
3.24444	-0.0412409	
3.24468	0.0848091	
3.24493	0.0275135	
3.24517	0.0408826	
3.24541	0.0542514	
3.24565	-0.028827	
3.2459	-0.203578	
3.24614	-0.11286	
3.24638	0.161203	
3.24663	0.261231	
3.24687	0.0556839	
3.24711	-0.161323	
3.24736	-0.194984	
3.2476	-0.0978203	
3.24784	-0.000656605	
3.24809	0.0621295	
3.24833	0.124916	
3.24857	0.0150995	
3.24881	-0.0947168	
3.24906	-0.0517452	
3.2493	-0.00877357	
3.24954	-0.00590873	
3.24979	-0.00304413	
3.25003	0.0456572	
3.25027	0.0943582	
3.25052	0.0225599	
3.25076	-0.0492384	
3.251	-0.0293641	
3.25124	-0.00948977	
3.25149	-0.00775886	
3.25173	-0.00602818	
3.25197	0.0873754	
3.25222	0.180779	
3.25246	0.042136	
3.2527	-0.0965073	
3.25295	-0.0212474	
3.25319	0.0540128	
3.25343	-0.0158758	
3.25368	-0.0857644	
3.25392	0.0582502	
3.25416	0.202265	
3.2544	-0.0156372	
3.25465	-0.233539	
3.25489	-0.172603	
3.25513	-0.019994	
3.25538	-0.0640996	
3.25562	-0.199878	
3.25586	-0.060638	
3.25611	0.170275	
3.25635	0.116143	
3.25659	-0.0296626	
3.25683	0.032706	
3.25708	0.186747	
3.25732	0.111607	
3.25756	-0.146879	
3.25781	-0.136077	
3.25805	0.0580711	
3.25829	0.0570567	
3.25854	-0.127304	
3.25878	-0.158876	
3.25902	-0.00710249	
3.25927	-0.0100269	
3.25951	-0.196297	
3.25975	-0.229779	
3.25999	-0.0799155	
3.26024	0.0253053	
3.26048	-0.0528195	
3.26072	-0.0679193	
3.26097	0.00865388	
3.26121	-0.0217247	
3.26145	-0.0521033	
3.2617	0.0645766	
3.26194	0.181257	
3.26218	0.115307	
3.26242	-0.133988	
3.26267	-0.135003	
3.26291	0.169559	
3.26315	0.266901	
3.2634	0.0586679	
3.26364	-0.113278	
3.26388	-0.101879	
3.26413	-0.0489402	
3.26437	-0.0876741	
3.26461	-0.0633833	
3.26486	-0.0390925	
3.2651	-0.021486	
3.26534	-0.00387955	
3.26558	0.0137269	
3.26583	0.0313332	
3.26607	-0.0278125	
3.26631	-0.0869579	
3.26656	0.0563405	
3.2668	0.199639	
3.26704	0.142403	
3.26729	-0.0981784	
3.26753	-0.136316	
3.26777	0.00889254	
3.26802	0.149087	
3.26826	0.105937	
3.2685	0.0284088	
3.26874	0.0425537	
3.26899	0.0127718	
3.26923	-0.108683	
3.26947	-0.0830786	
3.26972	0.034198	
3.26996	0.0540724	
3.2702	-0.109399	
3.27045	-0.181197	
3.27069	-0.0696499	
3.27093	0.0552661	
3.27117	0.0885093	
3.27142	0.0319898	
3.27166	-0.0245299	
3.2719	-0.0915537	
3.27215	-0.158577	
3.27239	-0.0728133	
3.27263	0.0129509	
3.27288	-0.065532	
3.27312	-0.144015	
3.27336	-0.0697098	
3.27361	0.00459528	
3.27385	-0.114054	
3.27409	-0.232703	
3.27433	-0.190925	
3.27458	0.034198	
3.27482	0.105579	
3.27506	-0.00638628	
3.27531	-0.0667853	
3.27555	0.0561614	
3.27579	0.0597422	
3.27604	-0.0283496	
