ppm	val
3.00315	-0.193844	
3.00334	-0.180571	
3.00352	-0.210356	
3.0037	-0.169874	
3.00389	-0.153951	
3.00407	-0.195003	
3.00426	-0.20265	
3.00444	-0.181223	
3.00462	-0.168726	
3.00481	-0.199905	
3.00499	-0.185201	
3.00518	-0.168687	
3.00536	-0.179997	
3.00554	-0.174605	
3.00573	-0.19744	
3.00591	-0.197056	
3.00609	-0.213206	
3.00628	-0.203544	
3.00646	-0.167865	
3.00665	-0.193251	
3.00683	-0.176098	
3.00701	-0.16935	
3.0072	-0.203206	
3.00738	-0.189131	
3.00757	-0.190456	
3.00775	-0.19952	
3.00793	-0.166472	
3.00812	-0.182603	
3.0083	-0.194285	
3.00848	-0.178877	
3.00867	-0.199752	
3.00885	-0.185924	
3.00904	-0.188823	
3.00922	-0.184289	
3.0094	-0.163442	
3.00959	-0.191899	
3.00977	-0.200075	
3.00995	-0.192102	
3.01014	-0.195861	
3.01032	-0.207141	
3.01051	-0.201939	
3.01069	-0.182005	
3.01087	-0.17524	
3.01106	-0.194057	
3.01124	-0.199905	
3.01143	-0.190848	
3.01161	-0.194419	
3.01179	-0.195254	
3.01198	-0.209161	
3.01216	-0.190678	
3.01234	-0.193454	
3.01253	-0.2039	
3.01271	-0.177645	
3.0129	-0.189627	
3.01308	-0.195003	
3.01326	-0.200861	
3.01345	-0.198494	
3.01363	-0.188493	
3.01382	-0.180461	
3.014	-0.176168	
3.01418	-0.191262	
3.01437	-0.177667	
3.01455	-0.176641	
3.01473	-0.184545	
3.01492	-0.171208	
3.0151	-0.167418	
3.01529	-0.185244	
3.01547	-0.176058	
3.01565	-0.168782	
3.01584	-0.196306	
3.01602	-0.194585	
3.01621	-0.185154	
3.01639	-0.164257	
3.01657	-0.170777	
3.01676	-0.186496	
3.01694	-0.18212	
3.01712	-0.207891	
3.01731	-0.205762	
3.01749	-0.192192	
3.01768	-0.177873	
3.01786	-0.166617	
3.01804	-0.181716	
3.01823	-0.180107	
3.01841	-0.178685	
3.0186	-0.192557	
3.01878	-0.182769	
3.01896	-0.181257	
3.01915	-0.197737	
3.01933	-0.179234	
3.01951	-0.175353	
3.0197	-0.189489	
3.01988	-0.193179	
3.02007	-0.20568	
3.02025	-0.212266	
3.02043	-0.190876	
3.02062	-0.191562	
3.0208	-0.214919	
3.02099	-0.178043	
3.02117	-0.16884	
3.02135	-0.188507	
3.02154	-0.182064	
3.02172	-0.176174	
3.0219	-0.172656	
3.02209	-0.195793	
3.02227	-0.183794	
3.02246	-0.172282	
3.02264	-0.192059	
3.02282	-0.195919	
3.02301	-0.199354	
3.02319	-0.19259	
3.02338	-0.187428	
3.02356	-0.200453	
3.02374	-0.210381	
3.02393	-0.196084	
3.02411	-0.187292	
3.02429	-0.191913	
3.02448	-0.207859	
3.02466	-0.215089	
3.02485	-0.198163	
3.02503	-0.187976	
3.02521	-0.195021	
3.0254	-0.195917	
3.02558	-0.178099	
3.02576	-0.195996	
3.02595	-0.196944	
3.02613	-0.202115	
3.02632	-0.213982	
3.0265	-0.188281	
3.02668	-0.205337	
3.02687	-0.181274	
3.02705	-0.179446	
3.02724	-0.201667	
3.02742	-0.183178	
3.0276	-0.201384	
3.02779	-0.174185	
3.02797	-0.19114	
3.02815	-0.218972	
3.02834	-0.178229	
3.02852	-0.201096	
3.02871	-0.180122	
3.02889	-0.151102	
3.02907	-0.206002	
3.02926	-0.19833	
3.02944	-0.177315	
3.02963	-0.173408	
3.02981	-0.168698	
3.02999	-0.206752	
3.03018	-0.209614	
3.03036	-0.198659	
3.03054	-0.174312	
3.03073	-0.174315	
3.03091	-0.207349	
3.0311	-0.185694	
3.03128	-0.193186	
3.03146	-0.194365	
3.03165	-0.169723	
3.03183	-0.172306	
3.03202	-0.199253	
3.0322	-0.211627	
3.03238	-0.179301	
3.03257	-0.193786	
3.03275	-0.203059	
3.03293	-0.175233	
3.03312	-0.177687	
3.0333	-0.18707	
3.03349	-0.187823	
3.03367	-0.198536	
3.03385	-0.194533	
3.03404	-0.185134	
3.03422	-0.210464	
3.03441	-0.216729	
3.03459	-0.208057	
3.03477	-0.204696	
3.03496	-0.210834	
3.03514	-0.186904	
3.03532	-0.183708	
3.03551	-0.236611	
3.03569	-0.207109	
3.03588	-0.1863	
3.03606	-0.189614	
3.03624	-0.189954	
3.03643	-0.200978	
3.03661	-0.182636	
3.0368	-0.205088	
3.03698	-0.183931	
3.03716	-0.171797	
3.03735	-0.206296	
3.03753	-0.182468	
3.03771	-0.186206	
3.0379	-0.195867	
3.03808	-0.17118	
3.03827	-0.199423	
3.03845	-0.216693	
3.03863	-0.192292	
3.03882	-0.209107	
3.039	-0.189692	
3.03918	-0.177108	
3.03937	-0.184889	
3.03955	-0.164758	
3.03974	-0.191598	
3.03992	-0.176614	
3.0401	-0.170978	
3.04029	-0.18995	
3.04047	-0.161626	
3.04066	-0.162237	
3.04084	-0.160753	
3.04102	-0.166919	
3.04121	-0.184342	
3.04139	-0.171242	
3.04157	-0.173497	
3.04176	-0.189614	
3.04194	-0.172174	
3.04213	-0.177583	
3.04231	-0.197268	
3.04249	-0.164645	
3.04268	-0.162201	
3.04286	-0.183444	
3.04305	-0.181262	
3.04323	-0.184166	
3.04341	-0.179368	
3.0436	-0.182111	
3.04378	-0.192878	
3.04396	-0.183206	
3.04415	-0.177293	
3.04433	-0.161055	
3.04452	-0.154373	
3.0447	-0.177241	
3.04488	-0.17087	
3.04507	-0.176751	
3.04525	-0.178224	
3.04544	-0.17296	
3.04562	-0.183744	
3.0458	-0.191489	
3.04599	-0.201209	
3.04617	-0.166943	
3.04635	-0.177864	
3.04654	-0.20056	
3.04672	-0.208176	
3.04691	-0.213271	
3.04709	-0.165476	
3.04727	-0.188208	
3.04746	-0.19903	
3.04764	-0.17507	
3.04783	-0.172187	
3.04801	-0.181551	
3.04819	-0.183044	
3.04838	-0.1476	
3.04856	-0.188611	
3.04874	-0.188299	
3.04893	-0.158135	
3.04911	-0.171466	
3.0493	-0.181245	
3.04948	-0.206906	
3.04966	-0.183199	
3.04985	-0.1979	
3.05003	-0.195275	
3.05022	-0.172739	
3.0504	-0.182724	
3.05058	-0.154041	
3.05077	-0.194314	
3.05095	-0.220017	
3.05113	-0.19158	
3.05132	-0.179821	
3.0515	-0.167039	
3.05169	-0.159822	
3.05187	-0.164065	
3.05205	-0.182928	
3.05224	-0.161779	
3.05242	-0.167042	
3.05261	-0.187216	
3.05279	-0.177927	
3.05297	-0.183799	
3.05316	-0.176431	
3.05334	-0.197713	
3.05352	-0.197735	
3.05371	-0.182245	
3.05389	-0.185875	
3.05408	-0.169375	
3.05426	-0.189524	
3.05444	-0.193399	
3.05463	-0.172478	
3.05481	-0.168784	
3.05499	-0.180101	
3.05518	-0.193478	
3.05536	-0.194817	
3.05555	-0.200768	
3.05573	-0.189443	
3.05591	-0.197233	
3.0561	-0.19337	
3.05628	-0.179861	
3.05647	-0.166992	
3.05665	-0.162996	
3.05683	-0.204837	
3.05702	-0.178315	
3.0572	-0.170925	
3.05738	-0.18134	
3.05757	-0.167709	
3.05775	-0.184035	
3.05794	-0.17348	
3.05812	-0.202084	
3.0583	-0.189798	
3.05849	-0.177105	
3.05867	-0.200383	
3.05886	-0.194764	
3.05904	-0.205468	
3.05922	-0.174331	
3.05941	-0.183566	
3.05959	-0.191831	
3.05977	-0.176718	
3.05996	-0.167675	
3.06014	-0.167304	
3.06033	-0.214626	
3.06051	-0.183468	
3.06069	-0.18588	
3.06088	-0.212024	
3.06106	-0.173943	
3.06125	-0.165114	
3.06143	-0.183293	
3.06161	-0.198582	
3.0618	-0.176484	
3.06198	-0.177293	
3.06216	-0.165473	
3.06235	-0.16066	
3.06253	-0.176515	
3.06272	-0.177304	
3.0629	-0.193582	
3.06308	-0.175248	
3.06327	-0.209918	
3.06345	-0.217781	
3.06364	-0.185686	
3.06382	-0.200854	
3.064	-0.190664	
3.06419	-0.219889	
3.06437	-0.198007	
3.06455	-0.159791	
3.06474	-0.212122	
3.06492	-0.206732	
3.06511	-0.177412	
3.06529	-0.190959	
3.06547	-0.192704	
3.06566	-0.199016	
3.06584	-0.196077	
3.06603	-0.174675	
3.06621	-0.184451	
3.06639	-0.181226	
3.06658	-0.17803	
3.06676	-0.183849	
3.06694	-0.178349	
3.06713	-0.193786	
3.06731	-0.18143	
3.0675	-0.188487	
3.06768	-0.195879	
3.06786	-0.16065	
3.06805	-0.171189	
3.06823	-0.202507	
3.06841	-0.202277	
3.0686	-0.174924	
3.06878	-0.180012	
3.06897	-0.182602	
3.06915	-0.166899	
3.06933	-0.19489	
3.06952	-0.188426	
3.0697	-0.167311	
3.06989	-0.174952	
3.07007	-0.176951	
3.07025	-0.175711	
3.07044	-0.177545	
3.07062	-0.204302	
3.0708	-0.190205	
3.07099	-0.166112	
3.07117	-0.185845	
3.07136	-0.171668	
3.07154	-0.187427	
3.07172	-0.193844	
3.07191	-0.189291	
3.07209	-0.238207	
3.07228	-0.189125	
3.07246	-0.18814	
3.07264	-0.236348	
3.07283	-0.17417	
3.07301	-0.176589	
3.07319	-0.19481	
3.07338	-0.197422	
3.07356	-0.201174	
3.07375	-0.186787	
3.07393	-0.20208	
3.07411	-0.181094	
3.0743	-0.202984	
3.07448	-0.212243	
3.07467	-0.176827	
3.07485	-0.207361	
3.07503	-0.203165	
3.07522	-0.184505	
3.0754	-0.196809	
3.07558	-0.196624	
3.07577	-0.194597	
3.07595	-0.18535	
3.07614	-0.198634	
3.07632	-0.214953	
3.0765	-0.172231	
3.07669	-0.172916	
3.07687	-0.19803	
3.07706	-0.170589	
3.07724	-0.175538	
3.07742	-0.172946	
3.07761	-0.18602	
3.07779	-0.179107	
3.07797	-0.161542	
3.07816	-0.205458	
3.07834	-0.188031	
3.07853	-0.178926	
3.07871	-0.181582	
3.07889	-0.200696	
3.07908	-0.206399	
3.07926	-0.161685	
3.07945	-0.185687	
3.07963	-0.183512	
3.07981	-0.18432	
3.08	-0.166834	
3.08018	-0.160189	
3.08036	-0.198348	
3.08055	-0.180935	
3.08073	-0.201999	
3.08092	-0.184698	
3.0811	-0.178926	
3.08128	-0.183914	
3.08147	-0.155017	
3.08165	-0.189448	
3.08184	-0.187337	
3.08202	-0.194341	
3.0822	-0.198769	
3.08239	-0.165329	
3.08257	-0.1559	
3.08275	-0.181149	
3.08294	-0.211136	
3.08312	-0.188978	
3.08331	-0.171078	
3.08349	-0.164796	
3.08367	-0.175268	
3.08386	-0.175236	
3.08404	-0.175041	
3.08422	-0.209309	
3.08441	-0.197326	
3.08459	-0.176362	
3.08478	-0.188114	
3.08496	-0.203282	
3.08514	-0.184281	
3.08533	-0.172926	
3.08551	-0.187319	
3.0857	-0.174936	
3.08588	-0.180986	
3.08606	-0.193892	
3.08625	-0.192854	
3.08643	-0.190693	
3.08661	-0.188465	
3.0868	-0.169576	
3.08698	-0.157996	
3.08717	-0.203454	
3.08735	-0.201325	
3.08753	-0.172722	
3.08772	-0.182204	
3.0879	-0.168018	
3.08809	-0.177906	
3.08827	-0.19572	
3.08845	-0.175302	
3.08864	-0.180183	
3.08882	-0.22073	
3.089	-0.213403	
3.08919	-0.180964	
3.08937	-0.185591	
3.08956	-0.179396	
3.08974	-0.195916	
3.08992	-0.19364	
3.09011	-0.177468	
3.09029	-0.203503	
3.09048	-0.192036	
3.09066	-0.17781	
3.09084	-0.16855	
3.09103	-0.196042	
3.09121	-0.204901	
3.09139	-0.185384	
3.09158	-0.216458	
3.09176	-0.184976	
3.09195	-0.189037	
3.09213	-0.216042	
3.09231	-0.203677	
3.0925	-0.204604	
3.09268	-0.19149	
3.09287	-0.198214	
3.09305	-0.191094	
3.09323	-0.218219	
3.09342	-0.210373	
3.0936	-0.169636	
3.09378	-0.201368	
3.09397	-0.208682	
3.09415	-0.183739	
3.09434	-0.177588	
3.09452	-0.210323	
3.0947	-0.18844	
3.09489	-0.174253	
3.09507	-0.214706	
3.09526	-0.19999	
3.09544	-0.194836	
3.09562	-0.216047	
3.09581	-0.202745	
3.09599	-0.167786	
3.09617	-0.20159	
3.09636	-0.209498	
3.09654	-0.176611	
3.09673	-0.201603	
3.09691	-0.199025	
3.09709	-0.190889	
3.09728	-0.209114	
3.09746	-0.19798	
3.09764	-0.158347	
3.09783	-0.201607	
3.09801	-0.226259	
3.0982	-0.198279	
3.09838	-0.220089	
3.09856	-0.182361	
3.09875	-0.190217	
3.09893	-0.216829	
3.09912	-0.170093	
3.0993	-0.170648	
3.09948	-0.212737	
3.09967	-0.200199	
3.09985	-0.171729	
3.10003	-0.206743	
3.10022	-0.20607	
3.1004	-0.201609	
3.10059	-0.192548	
3.10077	-0.201917	
3.10095	-0.233805	
3.10114	-0.197319	
3.10132	-0.177629	
3.10151	-0.175989	
3.10169	-0.206817	
3.10187	-0.188153	
3.10206	-0.173263	
3.10224	-0.213878	
3.10242	-0.177899	
3.10261	-0.18075	
3.10279	-0.190333	
3.10298	-0.181627	
3.10316	-0.203027	
3.10334	-0.198857	
3.10353	-0.190594	
3.10371	-0.196594	
3.1039	-0.180084	
3.10408	-0.175704	
3.10426	-0.199826	
3.10445	-0.18443	
3.10463	-0.207367	
3.10481	-0.210028	
3.105	-0.184395	
3.10518	-0.205475	
3.10537	-0.197681	
3.10555	-0.198945	
3.10573	-0.202106	
3.10592	-0.19033	
3.1061	-0.175139	
3.10629	-0.189954	
3.10647	-0.195518	
3.10665	-0.171015	
3.10684	-0.196204	
3.10702	-0.203859	
3.1072	-0.190259	
3.10739	-0.19496	
3.10757	-0.201706	
3.10776	-0.189047	
3.10794	-0.190485	
3.10812	-0.209647	
3.10831	-0.202906	
3.10849	-0.203396	
3.10868	-0.206382	
3.10886	-0.195599	
3.10904	-0.190203	
3.10923	-0.210629	
3.10941	-0.191201	
3.10959	-0.18554	
3.10978	-0.200473	
3.10996	-0.175808	
3.11015	-0.199145	
3.11033	-0.188999	
3.11051	-0.183357	
3.1107	-0.202318	
3.11088	-0.186046	
3.11107	-0.187851	
3.11125	-0.184574	
3.11143	-0.198962	
3.11162	-0.19777	
3.1118	-0.192091	
3.11198	-0.185504	
3.11217	-0.185247	
3.11235	-0.212659	
3.11254	-0.201304	
3.11272	-0.19805	
3.1129	-0.198077	
3.11309	-0.203999	
3.11327	-0.213067	
3.11345	-0.205465	
3.11364	-0.212541	
3.11382	-0.194249	
3.11401	-0.191044	
3.11419	-0.207496	
3.11437	-0.200614	
3.11456	-0.21137	
3.11474	-0.214609	
3.11493	-0.197774	
3.11511	-0.205727	
3.11529	-0.207851	
3.11548	-0.206131	
3.11566	-0.219338	
3.11584	-0.200046	
3.11603	-0.181946	
3.11621	-0.199813	
3.1164	-0.209002	
3.11658	-0.201401	
3.11676	-0.187951	
3.11695	-0.19233	
3.11713	-0.205633	
3.11732	-0.200463	
3.1175	-0.216394	
3.11768	-0.203469	
3.11787	-0.18659	
3.11805	-0.208316	
3.11823	-0.177989	
3.11842	-0.181408	
3.1186	-0.212321	
3.11879	-0.206619	
3.11897	-0.192847	
3.11915	-0.174602	
3.11934	-0.192095	
3.11952	-0.185851	
3.11971	-0.179883	
3.11989	-0.192079	
3.12007	-0.194849	
3.12026	-0.20524	
3.12044	-0.188315	
3.12062	-0.205018	
3.12081	-0.224503	
3.12099	-0.209895	
3.12118	-0.207834	
3.12136	-0.205804	
3.12154	-0.20863	
3.12173	-0.20812	
3.12191	-0.209299	
3.1221	-0.181069	
3.12228	-0.168497	
3.12246	-0.19543	
3.12265	-0.169163	
3.12283	-0.178338	
3.12301	-0.201061	
3.1232	-0.190285	
3.12338	-0.201173	
3.12357	-0.176089	
3.12375	-0.196729	
3.12393	-0.20133	
3.12412	-0.168195	
3.1243	-0.199632	
3.12449	-0.178099	
3.12467	-0.169252	
3.12485	-0.192361	
3.12504	-0.186564	
3.12522	-0.19675	
3.1254	-0.209913	
3.12559	-0.204822	
3.12577	-0.197429	
3.12596	-0.216138	
3.12614	-0.198594	
3.12632	-0.192043	
3.12651	-0.193859	
3.12669	-0.17974	
3.12687	-0.19253	
3.12706	-0.184141	
3.12724	-0.190266	
3.12743	-0.19928	
3.12761	-0.207487	
3.12779	-0.193824	
3.12798	-0.182759	
3.12816	-0.200433	
3.12835	-0.188567	
3.12853	-0.186384	
3.12871	-0.183743	
3.1289	-0.196369	
3.12908	-0.17753	
3.12926	-0.173801	
3.12945	-0.207421	
3.12963	-0.2	
3.12982	-0.206999	
3.13	-0.177001	
3.13018	-0.182869	
3.13037	-0.199632	
3.13055	-0.18513	
3.13074	-0.200995	
3.13092	-0.18474	
3.1311	-0.196197	
3.13129	-0.199161	
3.13147	-0.193322	
3.13165	-0.198913	
3.13184	-0.193349	
3.13202	-0.190211	
3.13221	-0.171839	
3.13239	-0.185659	
3.13257	-0.178872	
3.13276	-0.191473	
3.13294	-0.195892	
3.13313	-0.165699	
3.13331	-0.203922	
3.13349	-0.19832	
3.13368	-0.208403	
3.13386	-0.228657	
3.13404	-0.17909	
3.13423	-0.188692	
3.13441	-0.202821	
3.1346	-0.207195	
3.13478	-0.214613	
3.13496	-0.196526	
3.13515	-0.201684	
3.13533	-0.201403	
3.13552	-0.195917	
3.1357	-0.197444	
3.13588	-0.196262	
3.13607	-0.200712	
3.13625	-0.207035	
3.13643	-0.194984	
3.13662	-0.193422	
3.1368	-0.211158	
3.13699	-0.178844	
3.13717	-0.171761	
3.13735	-0.212937	
3.13754	-0.195227	
3.13772	-0.191017	
3.13791	-0.215813	
3.13809	-0.176677	
3.13827	-0.18714	
3.13846	-0.226294	
3.13864	-0.19789	
3.13882	-0.199065	
3.13901	-0.192056	
3.13919	-0.185449	
3.13938	-0.181954	
3.13956	-0.181232	
3.13974	-0.226291	
3.13993	-0.208693	
3.14011	-0.177953	
3.1403	-0.188626	
3.14048	-0.215414	
3.14066	-0.209212	
3.14085	-0.198703	
3.14103	-0.227721	
3.14121	-0.198753	
3.1414	-0.189945	
3.14158	-0.203224	
3.14177	-0.195064	
3.14195	-0.213615	
3.14213	-0.205862	
3.14232	-0.177025	
3.1425	-0.187789	
3.14268	-0.193732	
3.14287	-0.187291	
3.14305	-0.214392	
3.14324	-0.20859	
3.14342	-0.2045	
3.1436	-0.180461	
3.14379	-0.16087	
3.14397	-0.211588	
3.14416	-0.214384	
3.14434	-0.201101	
3.14452	-0.200563	
3.14471	-0.207134	
3.14489	-0.19841	
3.14507	-0.18719	
3.14526	-0.201743	
3.14544	-0.200441	
3.14563	-0.193188	
3.14581	-0.188189	
3.14599	-0.198465	
3.14618	-0.184537	
3.14636	-0.206153	
3.14655	-0.202831	
3.14673	-0.176474	
3.14691	-0.204046	
3.1471	-0.176595	
3.14728	-0.192556	
3.14746	-0.199885	
3.14765	-0.172855	
3.14783	-0.177469	
3.14802	-0.172688	
3.1482	-0.193783	
3.14838	-0.195949	
3.14857	-0.181158	
3.14875	-0.179365	
3.14894	-0.196671	
3.14912	-0.191633	
3.1493	-0.197642	
3.14949	-0.212174	
3.14967	-0.19546	
3.14985	-0.202705	
3.15004	-0.196226	
3.15022	-0.187272	
3.15041	-0.186037	
3.15059	-0.194451	
3.15077	-0.204525	
3.15096	-0.21494	
3.15114	-0.193595	
3.15133	-0.169732	
3.15151	-0.198951	
3.15169	-0.188173	
3.15188	-0.19539	
3.15206	-0.204632	
3.15224	-0.208036	
3.15243	-0.219137	
3.15261	-0.205122	
3.1528	-0.208553	
3.15298	-0.181253	
3.15316	-0.174103	
3.15335	-0.1923	
3.15353	-0.206922	
3.15372	-0.204953	
3.1539	-0.18782	
3.15408	-0.195119	
3.15427	-0.205336	
3.15445	-0.195499	
3.15463	-0.194277	
3.15482	-0.22975	
3.155	-0.201888	
3.15519	-0.178099	
3.15537	-0.176468	
3.15555	-0.175018	
3.15574	-0.195316	
3.15592	-0.175786	
3.1561	-0.200761	
3.15629	-0.184688	
3.15647	-0.156762	
3.15666	-0.17945	
3.15684	-0.175217	
3.15702	-0.195692	
3.15721	-0.187454	
3.15739	-0.166315	
3.15758	-0.179074	
3.15776	-0.183466	
3.15794	-0.188496	
3.15813	-0.198999	
3.15831	-0.180404	
3.15849	-0.185458	
3.15868	-0.195898	
3.15886	-0.187746	
3.15905	-0.194898	
3.15923	-0.16972	
3.15941	-0.189363	
3.1596	-0.192399	
3.15978	-0.174192	
3.15997	-0.188278	
3.16015	-0.177675	
3.16033	-0.206128	
3.16052	-0.202735	
3.1607	-0.185448	
3.16088	-0.197566	
3.16107	-0.196284	
3.16125	-0.18645	
3.16144	-0.175399	
3.16162	-0.189315	
3.1618	-0.190081	
3.16199	-0.20245	
3.16217	-0.208002	
3.16236	-0.193414	
3.16254	-0.200192	
3.16272	-0.188684	
3.16291	-0.179192	
3.16309	-0.192053	
3.16327	-0.191109	
3.16346	-0.190515	
3.16364	-0.195674	
3.16383	-0.184025	
3.16401	-0.178038	
3.16419	-0.181449	
3.16438	-0.203308	
3.16456	-0.226825	
3.16475	-0.206541	
3.16493	-0.172067	
3.16511	-0.166095	
3.1653	-0.18184	
3.16548	-0.199764	
3.16566	-0.196524	
3.16585	-0.182598	
3.16603	-0.196877	
3.16622	-0.193274	
3.1664	-0.189952	
3.16658	-0.18963	
3.16677	-0.191175	
3.16695	-0.202083	
3.16714	-0.172143	
3.16732	-0.178295	
3.1675	-0.16174	
3.16769	-0.150215	
3.16787	-0.183405	
3.16805	-0.189776	
3.16824	-0.226451	
3.16842	-0.202167	
3.16861	-0.164442	
3.16879	-0.186357	
3.16897	-0.178465	
3.16916	-0.170434	
3.16934	-0.204684	
3.16953	-0.198354	
3.16971	-0.17231	
3.16989	-0.196135	
3.17008	-0.174021	
3.17026	-0.188597	
3.17044	-0.226117	
3.17063	-0.208753	
3.17081	-0.191472	
3.171	-0.175618	
3.17118	-0.193888	
3.17136	-0.183944	
3.17155	-0.17874	
3.17173	-0.195471	
3.17191	-0.19624	
3.1721	-0.195465	
3.17228	-0.182594	
3.17247	-0.184628	
3.17265	-0.187977	
3.17283	-0.209577	
3.17302	-0.200908	
3.1732	-0.174312	
3.17339	-0.191029	
3.17357	-0.189349	
3.17375	-0.158641	
3.17394	-0.160975	
3.17412	-0.191779	
3.1743	-0.179598	
3.17449	-0.178166	
3.17467	-0.176284	
3.17486	-0.152558	
3.17504	-0.163088	
3.17522	-0.171742	
3.17541	-0.170214	
3.17559	-0.158799	
3.17578	-0.154759	
3.17596	-0.172947	
3.17614	-0.178287	
3.17633	-0.165469	
3.17651	-0.165893	
3.17669	-0.15278	
3.17688	-0.133571	
3.17706	-0.143773	
3.17725	-0.144046	
3.17743	-0.139625	
3.17761	-0.132159	
3.1778	-0.137801	
3.17798	-0.147509	
3.17817	-0.166054	
3.17835	-0.165942	
3.17853	-0.124043	
3.17872	-0.149662	
3.1789	-0.154221	
3.17908	-0.14639	
3.17927	-0.174557	
3.17945	-0.151193	
3.17964	-0.171827	
3.17982	-0.199065	
3.18	-0.179784	
3.18019	-0.158905	
3.18037	-0.161243	
3.18056	-0.180922	
3.18074	-0.154333	
3.18092	-0.16931	
3.18111	-0.20127	
3.18129	-0.190477	
3.18147	-0.198052	
3.18166	-0.185231	
3.18184	-0.197172	
3.18203	-0.217547	
3.18221	-0.186853	
3.18239	-0.174722	
3.18258	-0.171192	
3.18276	-0.173716	
3.18295	-0.180876	
3.18313	-0.166632	
3.18331	-0.177349	
3.1835	-0.187803	
3.18368	-0.169232	
3.18386	-0.170806	
3.18405	-0.181308	
3.18423	-0.178022	
3.18442	-0.16921	
3.1846	-0.188592	
3.18478	-0.193275	
3.18497	-0.164538	
3.18515	-0.199617	
3.18533	-0.189476	
3.18552	-0.152512	
3.1857	-0.180095	
3.18589	-0.169252	
3.18607	-0.172025	
3.18625	-0.155072	
3.18644	-0.143119	
3.18662	-0.175099	
3.18681	-0.150277	
3.18699	-0.151085	
3.18717	-0.15882	
3.18736	-0.15093	
3.18754	-0.161544	
3.18772	-0.126991	
3.18791	-0.102406	
3.18809	-0.124388	
3.18828	-0.125281	
3.18846	-0.106063	
3.18864	-0.0927483	
3.18883	-0.0795859	
3.18901	-0.0687946	
3.1892	-0.0602732	
3.18938	-0.0643479	
3.18956	-0.0745267	
3.18975	-0.084007	
3.18993	-0.0941828	
3.19011	-0.102378	
3.1903	-0.0928618	
3.19048	-0.0834634	
3.19067	-0.122837	
3.19085	-0.153835	
3.19103	-0.141167	
3.19122	-0.133221	
3.1914	-0.165035	
3.19159	-0.170337	
3.19177	-0.152633	
3.19195	-0.177337	
3.19214	-0.164144	
3.19232	-0.156284	
3.1925	-0.172884	
3.19269	-0.158464	
3.19287	-0.150744	
3.19306	-0.165255	
3.19324	-0.184158	
3.19342	-0.160819	
3.19361	-0.155454	
3.19379	-0.183357	
3.19398	-0.177257	
3.19416	-0.181675	
3.19434	-0.190684	
3.19453	-0.157454	
3.19471	-0.159967	
3.19489	-0.167295	
3.19508	-0.143587	
3.19526	-0.149262	
3.19545	-0.127758	
3.19563	-0.145923	
3.19581	-0.16093	
3.196	-0.132527	
3.19618	-0.139134	
3.19637	-0.109877	
3.19655	-0.0953577	
3.19673	-0.0903161	
3.19692	-0.0992384	
3.1971	-0.108332	
3.19728	-0.089682	
3.19747	-0.106247	
3.19765	-0.101717	
3.19784	-0.0998145	
3.19802	-0.12022	
3.1982	-0.143923	
3.19839	-0.138252	
3.19857	-0.137786	
3.19876	-0.152802	
3.19894	-0.130417	
3.19912	-0.139453	
3.19931	-0.14571	
3.19949	-0.150061	
3.19967	-0.14311	
3.19986	-0.134614	
3.20004	-0.162771	
3.20023	-0.145048	
3.20041	-0.136218	
3.20059	-0.135469	
3.20078	-0.0989187	
3.20096	-0.0885302	
3.20114	-0.0954557	
3.20133	-0.0951736	
3.20151	-0.0966312	
3.2017	-0.10319	
3.20188	-0.13726	
3.20206	-0.140675	
3.20225	-0.116754	
3.20243	-0.139777	
3.20262	-0.143474	
3.2028	-0.157645	
3.20298	-0.161031	
3.20317	-0.13999	
3.20335	-0.162584	
3.20353	-0.173073	
3.20372	-0.178664	
3.2039	-0.165951	
3.20409	-0.173155	
3.20427	-0.177106	
3.20445	-0.150653	
3.20464	-0.171974	
3.20482	-0.172941	
3.20501	-0.17283	
3.20519	-0.174418	
3.20537	-0.157189	
3.20556	-0.158289	
3.20574	-0.150949	
3.20592	-0.147456	
3.20611	-0.149496	
3.20629	-0.152783	
3.20648	-0.138659	
3.20666	-0.125119	
3.20684	-0.124964	
3.20703	-0.12042	
3.20721	-0.12099	
3.2074	-0.091062	
3.20758	-0.0706949	
3.20776	-0.0767183	
3.20795	-0.0473003	
3.20813	-0.0153161	
3.20831	-0.028184	
3.2085	-0.0377108	
3.20868	-0.0179964	
3.20887	-0.017015	
3.20905	-0.018022	
3.20923	-0.0196135	
3.20942	-0.0240204	
3.2096	-0.0369191	
3.20979	-0.0704856	
3.20997	-0.0814047	
3.21015	-0.108108	
3.21034	-0.119343	
3.21052	-0.115934	
3.2107	-0.134278	
3.21089	-0.122489	
3.21107	-0.137286	
3.21126	-0.15446	
3.21144	-0.143162	
3.21162	-0.147493	
3.21181	-0.163858	
3.21199	-0.16567	
3.21218	-0.148817	
3.21236	-0.160217	
3.21254	-0.175598	
3.21273	-0.191221	
3.21291	-0.189638	
3.21309	-0.167803	
3.21328	-0.175808	
3.21346	-0.179889	
3.21365	-0.171982	
3.21383	-0.169809	
3.21401	-0.167056	
3.2142	-0.163407	
3.21438	-0.179121	
3.21456	-0.183646	
3.21475	-0.175898	
3.21493	-0.179087	
3.21512	-0.18003	
3.2153	-0.184782	
3.21548	-0.165278	
3.21567	-0.175778	
3.21585	-0.18972	
3.21604	-0.157522	
3.21622	-0.167747	
3.2164	-0.181181	
3.21659	-0.16348	
3.21677	-0.177757	
3.21695	-0.203079	
