ppm,val
4.169777,-0.000317
4.170174,-0.000329
4.170570,-0.000345
4.170967,-0.000346
4.171363,-0.000327
4.171760,-0.000308
4.172156,-0.000302
4.172553,-0.000307
4.172949,-0.000320
4.173346,-0.000342
4.173742,-0.000362
4.174139,-0.000362
4.174535,-0.000339
4.174931,-0.000316
4.175328,-0.000320
4.175724,-0.000349
4.176121,-0.000373
4.176517,-0.000371
4.176914,-0.000349
4.177310,-0.000336
4.177707,-0.000344
4.178103,-0.000356
4.178500,-0.000351
4.178896,-0.000331
4.179292,-0.000316
4.179689,-0.000317
4.180085,-0.000324
4.180482,-0.000320
4.180878,-0.000315
4.181275,-0.000320
4.181671,-0.000329
4.182068,-0.000326
4.182464,-0.000307
4.182861,-0.000291
4.183257,-0.000294
4.183654,-0.000315
4.184050,-0.000338
4.184446,-0.000347
4.184843,-0.000341
4.185239,-0.000328
4.185636,-0.000318
4.186032,-0.000318
4.186429,-0.000324
4.186825,-0.000334
4.187222,-0.000345
4.187618,-0.000351
4.188015,-0.000349
4.188411,-0.000342
4.188807,-0.000339
4.189204,-0.000344
4.189600,-0.000348
4.189997,-0.000352
4.190393,-0.000364
4.190790,-0.000379
4.191186,-0.000381
4.191583,-0.000360
4.191979,-0.000332
4.192376,-0.000317
4.192772,-0.000317
4.193169,-0.000319
4.193565,-0.000318
4.193961,-0.000321
4.194358,-0.000325
4.194754,-0.000326
4.195151,-0.000323
4.195547,-0.000321
4.195944,-0.000318
4.196340,-0.000313
4.196737,-0.000313
4.197133,-0.000322
4.197530,-0.000331
4.197926,-0.000335
4.198323,-0.000346
4.198719,-0.000370
4.199115,-0.000388
4.199512,-0.000376
4.199908,-0.000344
4.200305,-0.000328
4.200701,-0.000334
4.201098,-0.000339
4.201494,-0.000330
4.201891,-0.000322
4.202287,-0.000329
4.202684,-0.000344
4.203080,-0.000364
4.203476,-0.000393
4.203873,-0.000425
4.204269,-0.000430
4.204666,-0.000404
4.205062,-0.000379
4.205459,-0.000379
4.205855,-0.000382
4.206252,-0.000363
4.206648,-0.000337
4.207045,-0.000334
4.207441,-0.000350
4.207838,-0.000356
4.208234,-0.000345
4.208630,-0.000333
4.209027,-0.000331
4.209423,-0.000335
4.209820,-0.000343
4.210216,-0.000359
4.210613,-0.000377
4.211009,-0.000382
4.211406,-0.000369
4.211802,-0.000347
4.212199,-0.000331
4.212595,-0.000326
4.212991,-0.000333
4.213388,-0.000348
4.213784,-0.000357
4.214181,-0.000359
4.214577,-0.000371
4.214974,-0.000400
4.215370,-0.000419
4.215767,-0.000401
4.216163,-0.000361
4.216560,-0.000337
4.216956,-0.000336
4.217353,-0.000329
4.217749,-0.000303
4.218145,-0.000285
4.218542,-0.000295
4.218938,-0.000319
4.219335,-0.000334
4.219731,-0.000340
4.220128,-0.000345
4.220524,-0.000344
4.220921,-0.000330
4.221317,-0.000320
4.221714,-0.000330
4.222110,-0.000350
4.222507,-0.000356
4.222903,-0.000346
4.223299,-0.000339
4.223696,-0.000344
4.224092,-0.000347
4.224489,-0.000340
4.224885,-0.000327
4.225282,-0.000321
4.225678,-0.000328
4.226075,-0.000348
4.226471,-0.000367
4.226868,-0.000367
4.227264,-0.000345
4.227660,-0.000323
4.228057,-0.000329
4.228453,-0.000360
4.228850,-0.000383
4.229246,-0.000373
4.229643,-0.000340
4.230039,-0.000316
4.230436,-0.000320
4.230832,-0.000344
4.231229,-0.000363
4.231625,-0.000363
4.232022,-0.000347
4.232418,-0.000333
4.232814,-0.000330
4.233211,-0.000337
4.233607,-0.000344
4.234004,-0.000345
4.234400,-0.000340
4.234797,-0.000334
4.235193,-0.000333
4.235590,-0.000335
4.235986,-0.000333
4.236383,-0.000328
4.236779,-0.000329
4.237175,-0.000344
4.237572,-0.000363
4.237968,-0.000367
4.238365,-0.000353
4.238761,-0.000345
4.239158,-0.000359
4.239554,-0.000385
4.239951,-0.000396
4.240347,-0.000381
4.240744,-0.000357
4.241140,-0.000344
4.241537,-0.000339
4.241933,-0.000330
4.242329,-0.000316
4.242726,-0.000310
4.243122,-0.000323
4.243519,-0.000342
4.243915,-0.000346
4.244312,-0.000334
4.244708,-0.000325
4.245105,-0.000328
4.245501,-0.000330
4.245898,-0.000325
4.246294,-0.000325
4.246691,-0.000345
4.247087,-0.000368
4.247483,-0.000364
4.247880,-0.000337
4.248276,-0.000316
4.248673,-0.000318
4.249069,-0.000327
4.249466,-0.000333
4.249862,-0.000345
4.250259,-0.000369
4.250655,-0.000387
4.251052,-0.000383
4.251448,-0.000369
4.251844,-0.000362
4.252241,-0.000361
4.252637,-0.000355
4.253034,-0.000349
4.253430,-0.000350
4.253827,-0.000354
4.254223,-0.000351
4.254620,-0.000350
4.255016,-0.000357
4.255413,-0.000363
4.255809,-0.000351
4.256206,-0.000330
4.256602,-0.000321
4.256998,-0.000322
4.257395,-0.000317
4.257791,-0.000308
4.258188,-0.000308
4.258584,-0.000317
4.258981,-0.000316
4.259377,-0.000308
4.259774,-0.000317
4.260170,-0.000345
4.260567,-0.000361
4.260963,-0.000346
4.261359,-0.000322
4.261756,-0.000317
4.262152,-0.000325
4.262549,-0.000330
4.262945,-0.000331
4.263342,-0.000339
4.263738,-0.000350
4.264135,-0.000351
4.264531,-0.000341
4.264928,-0.000332
4.265324,-0.000330
4.265721,-0.000330
4.266117,-0.000332
4.266513,-0.000339
4.266910,-0.000347
4.267306,-0.000346
4.267703,-0.000332
4.268099,-0.000320
4.268496,-0.000318
4.268892,-0.000327
4.269289,-0.000338
4.269685,-0.000345
4.270082,-0.000345
4.270478,-0.000343
4.270875,-0.000339
4.271271,-0.000332
4.271667,-0.000323
4.272064,-0.000322
4.272460,-0.000341
4.272857,-0.000371
4.273253,-0.000391
4.273650,-0.000387
4.274046,-0.000371
4.274443,-0.000361
4.274839,-0.000362
4.275236,-0.000363
4.275632,-0.000358
4.276028,-0.000346
4.276425,-0.000332
4.276821,-0.000325
4.277218,-0.000330
4.277614,-0.000342
4.278011,-0.000347
4.278407,-0.000335
4.278804,-0.000320
4.279200,-0.000319
4.279597,-0.000332
4.279993,-0.000351
4.280390,-0.000365
4.280786,-0.000368
4.281182,-0.000358
4.281579,-0.000342
4.281975,-0.000332
4.282372,-0.000329
4.282768,-0.000321
4.283165,-0.000311
4.283561,-0.000317
4.283958,-0.000344
4.284354,-0.000366
4.284751,-0.000359
4.285147,-0.000339
4.285543,-0.000336
4.285940,-0.000351
4.286336,-0.000356
4.286733,-0.000346
4.287129,-0.000341
4.287526,-0.000347
4.287922,-0.000340
4.288319,-0.000312
4.288715,-0.000289
4.289112,-0.000298
4.289508,-0.000330
4.289905,-0.000356
4.290301,-0.000370
4.290697,-0.000384
4.291094,-0.000394
4.291490,-0.000388
4.291887,-0.000370
4.292283,-0.000363
4.292680,-0.000376
4.293076,-0.000390
4.293473,-0.000383
4.293869,-0.000358
4.294266,-0.000335
4.294662,-0.000326
4.295059,-0.000333
4.295455,-0.000342
4.295851,-0.000340
4.296248,-0.000328
4.296644,-0.000322
4.297041,-0.000331
4.297437,-0.000342
4.297834,-0.000334
4.298230,-0.000313
4.298627,-0.000306
4.299023,-0.000330
4.299420,-0.000360
4.299816,-0.000364
4.300212,-0.000339
4.300609,-0.000314
4.301005,-0.000311
4.301402,-0.000321
4.301798,-0.000328
4.302195,-0.000330
4.302591,-0.000336
4.302988,-0.000345
4.303384,-0.000350
4.303781,-0.000352
4.304177,-0.000360
4.304574,-0.000373
4.304970,-0.000374
4.305366,-0.000360
4.305763,-0.000348
4.306159,-0.000350
4.306556,-0.000355
4.306952,-0.000343
4.307349,-0.000318
4.307745,-0.000303
4.308142,-0.000305
4.308538,-0.000309
4.308935,-0.000309
4.309331,-0.000318
4.309727,-0.000341
4.310124,-0.000356
4.310520,-0.000346
4.310917,-0.000326
4.311313,-0.000320
4.311710,-0.000331
4.312106,-0.000335
4.312503,-0.000323
4.312899,-0.000306
4.313296,-0.000296
4.313692,-0.000299
4.314089,-0.000317
4.314485,-0.000349
4.314881,-0.000379
4.315278,-0.000386
4.315674,-0.000368
4.316071,-0.000349
4.316467,-0.000348
4.316864,-0.000356
4.317260,-0.000357
4.317657,-0.000352
4.318053,-0.000348
4.318450,-0.000345
4.318846,-0.000332
4.319243,-0.000316
4.319639,-0.000309
4.320035,-0.000315
4.320432,-0.000319
4.320828,-0.000318
4.321225,-0.000325
4.321621,-0.000345
4.322018,-0.000362
4.322414,-0.000361
4.322811,-0.000344
4.323207,-0.000322
4.323604,-0.000303
4.324000,-0.000294
4.324396,-0.000299
4.324793,-0.000320
4.325189,-0.000340
4.325586,-0.000349
4.325982,-0.000349
4.326379,-0.000353
4.326775,-0.000353
4.327172,-0.000334
4.327568,-0.000301
4.327965,-0.000283
4.328361,-0.000293
4.328758,-0.000312
4.329154,-0.000320
4.329550,-0.000327
4.329947,-0.000350
4.330343,-0.000379
4.330740,-0.000389
4.331136,-0.000374
4.331533,-0.000355
4.331929,-0.000346
4.332326,-0.000342
4.332722,-0.000335
4.333119,-0.000330
4.333515,-0.000334
4.333911,-0.000346
4.334308,-0.000359
4.334704,-0.000368
4.335101,-0.000368
4.335497,-0.000368
4.335894,-0.000378
4.336290,-0.000398
4.336687,-0.000411
4.337083,-0.000399
4.337480,-0.000371
4.337876,-0.000352
4.338273,-0.000347
4.338669,-0.000336
4.339065,-0.000311
4.339462,-0.000293
4.339858,-0.000300
4.340255,-0.000325
4.340651,-0.000345
4.341048,-0.000347
4.341444,-0.000335
4.341841,-0.000316
4.342237,-0.000305
4.342634,-0.000319
4.343030,-0.000352
4.343427,-0.000370
4.343823,-0.000355
4.344219,-0.000331
4.344616,-0.000338
4.345012,-0.000374
4.345409,-0.000400
4.345805,-0.000400
4.346202,-0.000390
4.346598,-0.000389
4.346995,-0.000387
4.347391,-0.000377
4.347788,-0.000367
4.348184,-0.000366
4.348580,-0.000362
4.348977,-0.000347
4.349373,-0.000329
4.349770,-0.000327
4.350166,-0.000341
4.350563,-0.000350
4.350959,-0.000338
4.351356,-0.000313
4.351752,-0.000297
4.352149,-0.000310
4.352545,-0.000341
4.352942,-0.000364
4.353338,-0.000364
4.353734,-0.000351
4.354131,-0.000344
4.354527,-0.000343
4.354924,-0.000338
4.355320,-0.000336
4.355717,-0.000349
4.356113,-0.000365
4.356510,-0.000359
4.356906,-0.000331
4.357303,-0.000313
4.357699,-0.000323
4.358096,-0.000336
4.358492,-0.000328
4.358888,-0.000309
4.359285,-0.000306
4.359681,-0.000318
4.360078,-0.000321
4.360474,-0.000309
4.360871,-0.000298
4.361267,-0.000301
4.361664,-0.000308
4.362060,-0.000310
4.362457,-0.000311
4.362853,-0.000314
4.363249,-0.000320
4.363646,-0.000331
4.364042,-0.000347
4.364439,-0.000355
4.364835,-0.000342
4.365232,-0.000325
4.365628,-0.000330
4.366025,-0.000354
4.366421,-0.000367
4.366818,-0.000353
4.367214,-0.000337
4.367611,-0.000339
4.368007,-0.000349
4.368403,-0.000344
4.368800,-0.000330
4.369196,-0.000328
4.369593,-0.000336
4.369989,-0.000335
4.370386,-0.000322
4.370782,-0.000310
4.371179,-0.000307
4.371575,-0.000304
4.371972,-0.000299
4.372368,-0.000302
4.372764,-0.000319
4.373161,-0.000338
4.373557,-0.000348
4.373954,-0.000352
4.374350,-0.000360
4.374747,-0.000369
4.375143,-0.000370
4.375540,-0.000364
4.375936,-0.000354
4.376333,-0.000339
4.376729,-0.000326
4.377126,-0.000329
4.377522,-0.000349
4.377918,-0.000362
4.378315,-0.000340
4.378711,-0.000296
4.379108,-0.000277
4.379504,-0.000306
4.379901,-0.000351
4.380297,-0.000365
4.380694,-0.000348
4.381090,-0.000339
4.381487,-0.000356
4.381883,-0.000377
4.382280,-0.000375
4.382676,-0.000355
4.383072,-0.000342
4.383469,-0.000341
4.383865,-0.000340
4.384262,-0.000340
4.384658,-0.000347
4.385055,-0.000358
4.385451,-0.000363
4.385848,-0.000360
4.386244,-0.000357
4.386641,-0.000355
4.387037,-0.000349
4.387433,-0.000347
4.387830,-0.000361
4.388226,-0.000383
4.388623,-0.000386
4.389019,-0.000361
4.389416,-0.000335
4.389812,-0.000336
4.390209,-0.000351
4.390605,-0.000349
4.391002,-0.000324
4.391398,-0.000300
4.391795,-0.000295
4.392191,-0.000307
4.392587,-0.000324
4.392984,-0.000342
4.393380,-0.000355
4.393777,-0.000353
4.394173,-0.000336
4.394570,-0.000321
4.394966,-0.000322
4.395363,-0.000331
4.395759,-0.000331
4.396156,-0.000316
4.396552,-0.000305
4.396948,-0.000315
4.397345,-0.000339
4.397741,-0.000349
4.398138,-0.000337
4.398534,-0.000317
4.398931,-0.000314
4.399327,-0.000325
4.399724,-0.000329
4.400120,-0.000317
4.400517,-0.000306
4.400913,-0.000310
4.401310,-0.000318
4.401706,-0.000315
4.402102,-0.000309
4.402499,-0.000320
4.402895,-0.000343
4.403292,-0.000353
4.403688,-0.000343
4.404085,-0.000332
4.404481,-0.000333
4.404878,-0.000337
4.405274,-0.000334
4.405671,-0.000330
4.406067,-0.000332
4.406464,-0.000330
4.406860,-0.000319
4.407256,-0.000313
4.407653,-0.000326
4.408049,-0.000344
4.408446,-0.000343
4.408842,-0.000329
4.409239,-0.000325
4.409635,-0.000340
4.410032,-0.000351
4.410428,-0.000341
4.410825,-0.000321
4.411221,-0.000313
4.411617,-0.000322
4.412014,-0.000335
4.412410,-0.000338
4.412807,-0.000323
4.413203,-0.000301
4.413600,-0.000291
4.413996,-0.000304
4.414393,-0.000322
4.414789,-0.000330
4.415186,-0.000335
4.415582,-0.000358
4.415979,-0.000392
4.416375,-0.000403
4.416771,-0.000380
4.417168,-0.000355
4.417564,-0.000355
4.417961,-0.000366
4.418357,-0.000363
4.418754,-0.000352
4.419150,-0.000358
4.419547,-0.000374
4.419943,-0.000372
4.420340,-0.000348
4.420736,-0.000325
4.421132,-0.000322
4.421529,-0.000327
4.421925,-0.000331
4.422322,-0.000338
4.422718,-0.000344
4.423115,-0.000342
4.423511,-0.000333
4.423908,-0.000336
4.424304,-0.000348
4.424701,-0.000343
4.425097,-0.000320
4.425494,-0.000309
4.425890,-0.000330
4.426286,-0.000353
4.426683,-0.000347
4.427079,-0.000325
4.427476,-0.000322
4.427872,-0.000340
4.428269,-0.000351
4.428665,-0.000350
4.429062,-0.000355
4.429458,-0.000371
4.429855,-0.000376
4.430251,-0.000361
4.430648,-0.000345
4.431044,-0.000340
4.431440,-0.000338
4.431837,-0.000335
4.432233,-0.000343
4.432630,-0.000361
4.433026,-0.000373
4.433423,-0.000371
4.433819,-0.000370
4.434216,-0.000379
4.434612,-0.000379
4.435009,-0.000360
4.435405,-0.000346
4.435801,-0.000357
4.436198,-0.000376
4.436594,-0.000375
4.436991,-0.000363
4.437387,-0.000363
4.437784,-0.000368
4.438180,-0.000356
4.438577,-0.000332
4.438973,-0.000333
4.439370,-0.000364
4.439766,-0.000386
4.440163,-0.000372
4.440559,-0.000343
4.440955,-0.000331
4.441352,-0.000332
4.441748,-0.000327
4.442145,-0.000318
4.442541,-0.000319
4.442938,-0.000330
4.443334,-0.000334
4.443731,-0.000331
4.444127,-0.000334
4.444524,-0.000343
4.444920,-0.000347
4.445316,-0.000347
4.445713,-0.000358
4.446109,-0.000376
4.446506,-0.000379
4.446902,-0.000361
4.447299,-0.000344
4.447695,-0.000351
4.448092,-0.000369
4.448488,-0.000373
4.448885,-0.000364
4.449281,-0.000363
4.449678,-0.000374
4.450074,-0.000379
4.450470,-0.000366
4.450867,-0.000350
4.451263,-0.000348
4.451660,-0.000355
4.452056,-0.000358
4.452453,-0.000363
4.452849,-0.000375
4.453246,-0.000386
4.453642,-0.000378
4.454039,-0.000357
4.454435,-0.000341
4.454832,-0.000338
4.455228,-0.000334
4.455624,-0.000324
4.456021,-0.000320
4.456417,-0.000329
4.456814,-0.000339
4.457210,-0.000340
4.457607,-0.000341
4.458003,-0.000350
4.458400,-0.000356
4.458796,-0.000351
4.459193,-0.000352
4.459589,-0.000372
4.459985,-0.000394
4.460382,-0.000393
4.460778,-0.000373
4.461175,-0.000362
4.461571,-0.000366
4.461968,-0.000363
4.462364,-0.000343
4.462761,-0.000330
4.463157,-0.000342
4.463554,-0.000362
4.463950,-0.000368
4.464347,-0.000361
4.464743,-0.000357
4.465139,-0.000358
4.465536,-0.000356
4.465932,-0.000354
4.466329,-0.000356
4.466725,-0.000356
4.467122,-0.000348
4.467518,-0.000339
4.467915,-0.000339
4.468311,-0.000346
4.468708,-0.000357
4.469104,-0.000373
4.469500,-0.000393
4.469897,-0.000398
4.470293,-0.000379
4.470690,-0.000355
4.471086,-0.000352
4.471483,-0.000362
4.471879,-0.000358
4.472276,-0.000343
4.472672,-0.000343
4.473069,-0.000361
4.473465,-0.000369
4.473862,-0.000347
4.474258,-0.000320
4.474654,-0.000313
4.475051,-0.000324
4.475447,-0.000333
4.475844,-0.000343
4.476240,-0.000366
4.476637,-0.000388
4.477033,-0.000385
4.477430,-0.000355
4.477826,-0.000330
4.478223,-0.000329
4.478619,-0.000348
4.479016,-0.000368
4.479412,-0.000377
4.479808,-0.000375
4.480205,-0.000367
4.480601,-0.000357
4.480998,-0.000350
4.481394,-0.000347
4.481791,-0.000348
4.482187,-0.000351
4.482584,-0.000355
4.482980,-0.000354
4.483377,-0.000349
4.483773,-0.000347
4.484169,-0.000353
4.484566,-0.000360
4.484962,-0.000357
4.485359,-0.000344
4.485755,-0.000332
4.486152,-0.000326
4.486548,-0.000322
4.486945,-0.000324
4.487341,-0.000335
4.487738,-0.000345
4.488134,-0.000339
4.488531,-0.000318
4.488927,-0.000303
4.489323,-0.000313
4.489720,-0.000336
4.490116,-0.000347
4.490513,-0.000337
4.490909,-0.000320
4.491306,-0.000317
4.491702,-0.000327
4.492099,-0.000335
4.492495,-0.000329
4.492892,-0.000318
4.493288,-0.000322
4.493684,-0.000342
4.494081,-0.000358
4.494477,-0.000355
4.494874,-0.000344
4.495270,-0.000349
4.495667,-0.000371
4.496063,-0.000392
4.496460,-0.000397
4.496856,-0.000389
4.497253,-0.000379
4.497649,-0.000367
4.498046,-0.000353
4.498442,-0.000347
4.498838,-0.000357
4.499235,-0.000378
4.499631,-0.000393
4.500028,-0.000393
4.500424,-0.000381
4.500821,-0.000368
4.501217,-0.000361
4.501614,-0.000355
4.502010,-0.000346
4.502407,-0.000337
4.502803,-0.000337
4.503200,-0.000345
4.503596,-0.000346
4.503992,-0.000337
4.504389,-0.000335
4.504785,-0.000357
4.505182,-0.000384
4.505578,-0.000385
4.505975,-0.000361
4.506371,-0.000346
4.506768,-0.000352
4.507164,-0.000356
4.507561,-0.000344
4.507957,-0.000338
4.508353,-0.000353
4.508750,-0.000372
4.509146,-0.000370
4.509543,-0.000360
4.509939,-0.000367
4.510336,-0.000376
4.510732,-0.000349
4.511129,-0.000292
4.511525,-0.000254
4.511922,-0.000265
4.512318,-0.000299
4.512715,-0.000319
4.513111,-0.000326
4.513507,-0.000338
4.513904,-0.000357
4.514300,-0.000373
4.514697,-0.000386
4.515093,-0.000399
4.515490,-0.000404
4.515886,-0.000392
4.516283,-0.000367
4.516679,-0.000344
4.517076,-0.000332
4.517472,-0.000331
4.517868,-0.000342
4.518265,-0.000361
4.518661,-0.000379
4.519058,-0.000388
4.519454,-0.000393
4.519851,-0.000397
4.520247,-0.000389
4.520644,-0.000366
4.521040,-0.000347
4.521437,-0.000344
4.521833,-0.000351
4.522230,-0.000351
4.522626,-0.000352
4.523022,-0.000363
4.523419,-0.000375
4.523815,-0.000371
4.524212,-0.000364
4.524608,-0.000379
4.525005,-0.000403
4.525401,-0.000399
4.525798,-0.000358
4.526194,-0.000323
4.526591,-0.000327
4.526987,-0.000350
4.527384,-0.000353
4.527780,-0.000336
4.528176,-0.000322
4.528573,-0.000321
4.528969,-0.000319
4.529366,-0.000309
4.529762,-0.000301
4.530159,-0.000307
4.530555,-0.000327
4.530952,-0.000351
4.531348,-0.000363
4.531745,-0.000345
4.532141,-0.000306
4.532537,-0.000278
4.532934,-0.000289
4.533330,-0.000329
4.533727,-0.000364
4.534123,-0.000380
4.534520,-0.000381
4.534916,-0.000375
4.535313,-0.000365
4.535709,-0.000361
4.536106,-0.000372
4.536502,-0.000382
4.536899,-0.000367
4.537295,-0.000335
4.537691,-0.000324
4.538088,-0.000345
4.538484,-0.000364
4.538881,-0.000353
4.539277,-0.000333
4.539674,-0.000341
4.540070,-0.000371
4.540467,-0.000387
4.540863,-0.000374
4.541260,-0.000358
4.541656,-0.000363
4.542053,-0.000381
4.542449,-0.000386
4.542845,-0.000370
4.543242,-0.000347
4.543638,-0.000336
4.544035,-0.000338
4.544431,-0.000336
4.544828,-0.000318
4.545224,-0.000292
4.545621,-0.000280
4.546017,-0.000293
4.546414,-0.000316
4.546810,-0.000328
4.547206,-0.000331
4.547603,-0.000336
4.547999,-0.000343
4.548396,-0.000347
4.548792,-0.000351
4.549189,-0.000359
4.549585,-0.000364
4.549982,-0.000356
4.550378,-0.000346
4.550775,-0.000354
4.551171,-0.000372
4.551568,-0.000371
4.551964,-0.000343
4.552360,-0.000319
4.552757,-0.000324
4.553153,-0.000339
4.553550,-0.000337
4.553946,-0.000327
4.554343,-0.000338
4.554739,-0.000375
4.555136,-0.000402
4.555532,-0.000401
4.555929,-0.000384
4.556325,-0.000375
4.556721,-0.000374
4.557118,-0.000375
4.557514,-0.000380
4.557911,-0.000389
4.558307,-0.000390
4.558704,-0.000377
4.559100,-0.000358
4.559497,-0.000351
4.559893,-0.000358
4.560290,-0.000371
4.560686,-0.000381
4.561083,-0.000386
4.561479,-0.000380
4.561875,-0.000365
4.562272,-0.000352
4.562668,-0.000351
4.563065,-0.000361
4.563461,-0.000365
4.563858,-0.000361
4.564254,-0.000357
4.564651,-0.000358
4.565047,-0.000357
4.565444,-0.000347
4.565840,-0.000334
4.566237,-0.000330
4.566633,-0.000337
4.567029,-0.000351
4.567426,-0.000364
4.567822,-0.000374
4.568219,-0.000386
4.568615,-0.000399
4.569012,-0.000409
4.569408,-0.000408
4.569805,-0.000401
4.570201,-0.000406
4.570598,-0.000429
4.570994,-0.000451
4.571390,-0.000450
4.571787,-0.000432
4.572183,-0.000424
4.572580,-0.000431
4.572976,-0.000430
4.573373,-0.000408
4.573769,-0.000388
4.574166,-0.000398
4.574562,-0.000429
4.574959,-0.000444
4.575355,-0.000429
4.575752,-0.000403
4.576148,-0.000393
4.576544,-0.000401
4.576941,-0.000414
4.577337,-0.000418
4.577734,-0.000406
4.578130,-0.000381
4.578527,-0.000352
4.578923,-0.000335
4.579320,-0.000332
4.579716,-0.000338
4.580113,-0.000344
4.580509,-0.000350
4.580905,-0.000357
4.581302,-0.000360
4.581698,-0.000360
4.582095,-0.000357
4.582491,-0.000353
4.582888,-0.000348
4.583284,-0.000349
4.583681,-0.000359
4.584077,-0.000373
4.584474,-0.000381
4.584870,-0.000386
4.585267,-0.000396
4.585663,-0.000407
4.586059,-0.000401
4.586456,-0.000375
4.586852,-0.000348
4.587249,-0.000340
4.587645,-0.000349
4.588042,-0.000364
4.588438,-0.000383
4.588835,-0.000403
4.589231,-0.000408
4.589628,-0.000394
4.590024,-0.000377
4.590421,-0.000375
4.590817,-0.000379
4.591213,-0.000371
4.591610,-0.000356
4.592006,-0.000353
4.592403,-0.000363
4.592799,-0.000368
4.593196,-0.000359
4.593592,-0.000345
4.593989,-0.000334
4.594385,-0.000320
4.594782,-0.000310
4.595178,-0.000322
4.595574,-0.000348
4.595971,-0.000360
4.596367,-0.000345
4.596764,-0.000327
4.597160,-0.000330
4.597557,-0.000339
4.597953,-0.000330
4.598350,-0.000308
4.598746,-0.000300
4.599143,-0.000310
4.599539,-0.000320
4.599936,-0.000324
4.600332,0.000000
4.600728,0.000000
4.601125,0.000000
4.601521,0.000000
4.601918,0.000000
4.602314,0.000000
4.602711,0.000000
4.603107,0.000000
4.603504,0.000000
4.603900,0.000000
4.604297,0.000000
4.604693,0.000000
4.605089,0.000000
4.605486,0.000000
4.605882,0.000000
4.606279,0.000000
4.606675,0.000000
4.607072,0.000000
4.607468,0.000000
4.607865,0.000000
4.608261,0.000000
4.608658,0.000000
4.609054,0.000000
4.609451,0.000000
4.609847,0.000000
4.610243,0.000000
4.610640,0.000000
4.611036,0.000000
4.611433,0.000000
4.611829,0.000000
4.612226,0.000000
4.612622,0.000000
4.613019,0.000000
4.613415,0.000000
4.613812,0.000000
4.614208,0.000000
4.614605,0.000000
4.615001,0.000000
4.615397,0.000000
4.615794,0.000000
4.616190,0.000000
4.616587,0.000000
4.616983,0.000000
4.617380,0.000000
4.617776,0.000000
4.618173,0.000000
4.618569,0.000000
4.618966,0.000000
4.619362,0.000000
4.619758,0.000000
4.620155,0.000000
4.620551,0.000000
4.620948,0.000000
4.621344,0.000000
4.621741,0.000000
4.622137,0.000000
4.622534,0.000000
4.622930,0.000000
4.623327,0.000000
4.623723,0.000000
4.624120,0.000000
4.624516,0.000000
4.624912,0.000000
4.625309,0.000000
4.625705,0.000000
4.626102,0.000000
4.626498,0.000000
4.626895,0.000000
4.627291,0.000000
4.627688,0.000000
4.628084,0.000000
4.628481,0.000000
4.628877,0.000000
4.629273,0.000000
4.629670,0.000000
4.630066,0.000000
4.630463,0.000000
4.630859,0.000000
4.631256,0.000000
4.631652,0.000000
4.632049,0.000000
4.632445,0.000000
4.632842,0.000000
4.633238,0.000000
4.633635,0.000000
4.634031,0.000000
4.634427,0.000000
4.634824,0.000000
4.635220,0.000000
4.635617,0.000000
4.636013,0.000000
4.636410,0.000000
4.636806,0.000000
4.637203,0.000000
4.637599,0.000000
4.637996,0.000000
4.638392,0.000000
4.638789,0.000000
4.639185,0.000000
4.639581,0.000000
4.639978,0.000000
4.640374,0.000000
4.640771,0.000000
4.641167,0.000000
4.641564,0.000000
4.641960,0.000000
4.642357,0.000000
4.642753,0.000000
4.643150,0.000000
4.643546,0.000000
4.643942,0.000000
4.644339,0.000000
4.644735,0.000000
4.645132,0.000000
4.645528,0.000000
4.645925,0.000000
4.646321,0.000000
4.646718,0.000000
4.647114,0.000000
4.647511,0.000000
4.647907,0.000000
4.648304,0.000000
4.648700,0.000000
4.649096,0.000000
4.649493,0.000000
4.649889,0.000000
4.650286,0.000000
4.650682,0.000000
4.651079,0.000000
4.651475,0.000000
4.651872,0.000000
4.652268,0.000000
4.652665,0.000000
4.653061,0.000000
4.653457,0.000000
4.653854,0.000000
4.654250,0.000000
4.654647,0.000000
4.655043,0.000000
4.655440,0.000000
4.655836,0.000000
4.656233,0.000000
4.656629,0.000000
4.657026,0.000000
4.657422,0.000000
4.657819,0.000000
4.658215,0.000000
4.658611,0.000000
4.659008,0.000000
4.659404,0.000000
4.659801,0.000000
4.660197,0.000000
4.660594,0.000000
4.660990,0.000000
4.661387,0.000000
4.661783,0.000000
4.662180,0.000000
4.662576,0.000000
4.662973,0.000000
4.663369,0.000000
4.663765,0.000000
4.664162,0.000000
4.664558,0.000000
4.664955,0.000000
4.665351,0.000000
4.665748,0.000000
4.666144,0.000000
4.666541,0.000000
4.666937,0.000000
4.667334,0.000000
4.667730,0.000000
4.668126,0.000000
4.668523,0.000000
4.668919,0.000000
4.669316,0.000000
4.669712,0.000000
4.670109,0.000000
4.670505,0.000000
4.670902,0.000000
4.671298,0.000000
4.671695,0.000000
4.672091,0.000000
4.672488,0.000000
4.672884,0.000000
4.673280,0.000000
4.673677,0.000000
4.674073,0.000000
4.674470,0.000000
4.674866,0.000000
4.675263,0.000000
4.675659,0.000000
4.676056,0.000000
4.676452,0.000000
4.676849,0.000000
4.677245,0.000000
4.677641,0.000000
4.678038,0.000000
4.678434,0.000000
4.678831,0.000000
4.679227,0.000000
4.679624,0.000000
4.680020,0.000000
4.680417,0.000000
4.680813,0.000000
