ppm	val
2.94929	6.19632e-05	
2.94953	0.00162035	
2.94978	0.00317873	
2.95002	0.00184429	
2.95027	0.000509858	
2.95051	0.000190374	
2.95076	-0.000129111	
2.951	0.000241737	
2.95125	0.000612585	
2.95149	0.00198606	
2.95173	0.00178163	
2.95198	0.000591013	
2.95222	0.000978297	
2.95247	0.00238567	
2.95271	0.00063724	
2.95296	-0.00120981	
2.9532	9.89456e-05	
2.95345	0.00114472	
2.95369	-0.000965317	
2.95394	-0.000149657	
2.95418	0.00224391	
2.95443	0.00233225	
2.95467	0.0024206	
2.95491	0.00260756	
2.95516	0.00279453	
2.9554	0.00191312	
2.95565	0.00103172	
2.95589	0.000939261	
2.95614	0.000846806	
2.95638	0.00146934	
2.95663	0.00209187	
2.95687	0.00139948	
2.95712	0.000707095	
2.95736	0.00080366	
2.95761	0.000900224	
2.95785	0.000996788	
2.95809	0.00109335	
2.95834	0.000852969	
2.95858	0.000612585	
2.95883	0.00145701	
2.95907	0.000723532	
2.95932	-0.000650969	
2.95956	0.00113033	
2.95981	0.00301026	
2.96005	0.00173438	
2.9603	-0.000375658	
2.96054	0.000670113	
2.96079	0.000532458	
2.96103	0.000394802	
2.96127	0.000783114	
2.96152	0.00117143	
2.96176	0.00155974	
2.96201	0.00194805	
2.96225	0.00248429	
2.9625	0.00302053	
2.96274	0.00217611	
2.96299	-0.000246221	
2.96323	-0.000959153	
2.96348	-9.41833e-05	
2.96372	0.00175698	
2.96397	0.00045233	
2.96421	-0.000477359	
2.96446	0.00174876	
2.9647	0.00157515	
2.96494	-0.000176366	
2.96519	0.000570467	
2.96543	0.0013173	
2.96568	9.17544e-05	
2.96592	0.00202201	
2.96617	0.00181553	
2.96641	3.11448e-05	
2.96666	0.000646486	
2.9669	0.00126183	
2.96715	0.00107178	
2.96739	0.000881733	
2.96764	0.00138202	
2.96788	0.0018823	
2.96812	0.00182324	
2.96837	0.000186264	
2.96861	-0.00112198	
2.96886	0.000725586	
2.9691	0.0012911	
2.96935	0.000278719	
2.96959	0.000351143	
2.96984	0.000423566	
2.97008	0.000376825	
2.97033	0.000330084	
2.97057	-0.000801466	
2.97082	-0.000355113	
2.97106	0.00168558	
2.9713	0.000570467	
2.97155	-0.000544646	
2.97179	0.00149605	
2.97204	0.00138561	
2.97228	-0.000302721	
2.97253	-0.00015017	
2.97277	0.00158028	
2.97302	0.0025711	
2.97326	0.000406102	
2.97351	-0.00106856	
2.97375	0.000612585	
2.974	0.0029553	
2.97424	0.00214221	
2.97449	0.000638781	
2.97473	0.00229116	
2.97497	0.00269437	
2.97522	0.00151967	
2.97546	0.00142979	
2.97571	0.0013399	
2.97595	0.00096032	
2.9762	0.00058074	
2.97644	0.00020116	
2.97669	-0.00017842	
2.97693	0.000395316	
2.97718	0.000969052	
2.97742	0.000753837	
2.97767	0.000538622	
2.97791	0.00172051	
2.97815	0.00290239	
2.9784	0.00171743	
2.97864	0.000532458	
2.97889	0.00110619	
2.97913	0.00167993	
2.97938	0.00235228	
2.97962	0.00302464	
2.97987	0.000941829	
2.98011	0.000436921	
2.98036	0.0021345	
2.9806	0.000676277	
2.98085	0.000845265	
2.98109	0.00101425	
2.98133	-9.88061e-05	
2.98158	0.000366038	
2.98182	0.001965	
2.98207	0.000408157	
2.98231	0.000725073	
2.98256	0.00104199	
2.9828	0.00121098	
2.98305	0.00137996	
2.98329	0.00154895	
2.98354	0.00171794	
2.98378	0.00114626	
2.98403	0.000574576	
2.98427	0.000791846	
2.98451	0.00100912	
2.98476	0.00117708	
2.985	0.00134504	
2.98525	0.000724046	
2.98549	0.000103055	
2.98574	0.000517562	
2.98598	0.000932069	
2.98623	0.000557626	
2.98647	0.000183182	
2.98672	0.00133733	
2.98696	0.00249148	
2.98721	0.00233071	
2.98745	0.00216994	
2.9877	0.00172564	
2.98794	0.00128134	
2.98818	0.000837046	
2.98843	0.000392748	
2.98867	0.000605908	
2.98892	0.000819069	
2.98916	0.00103223	
2.98941	0.00124539	
2.98965	0.000324433	
2.9899	-0.000596523	
2.99014	-0.000202561	
2.99039	0.000191401	
2.99063	0.000716854	
2.99088	0.00124231	
2.99112	0.00176776	
2.99136	0.00229322	
2.99161	0.000783884	
2.99185	-0.000725447	
2.9921	0.00118401	
2.99234	0.00309347	
2.99259	0.00168275	
2.99283	0.000272042	
2.99308	0.000176248	
2.99332	8.04542e-05	
2.99357	0.000329826	
2.99381	0.000579199	
2.99406	0.000828571	
2.9943	0.00107794	
2.99454	0.000571237	
2.99479	6.45313e-05	
2.99503	0.000544014	
2.99528	0.0010235	
2.99552	-0.000514598	
2.99577	0.00110311	
2.99601	0.00400287	
2.99626	0.00164295	
2.9965	0.00086093	
2.99675	0.00165682	
2.99699	0.0012364	
2.99724	0.000815987	
2.99748	0.00172693	
2.99772	0.00263787	
2.99797	0.00223389	
2.99821	0.00182991	
2.99846	0.000883531	
2.9987	-6.28512e-05	
2.99895	0.001259	
2.99919	0.00258085	
2.99944	0.00284923	
2.99968	0.00153971	
2.99993	0.000920513	
3.00017	0.00187922	
3.00042	0.00301051	
3.00066	0.0025639	
3.00091	0.000835249	
3.00115	0.0022624	
3.00139	0.00178291	
3.00164	-0.000274471	
3.00188	0.00131704	
3.00213	0.00290856	
3.00237	0.000514223	
3.00262	0.00127569	
3.00286	0.00292474	
3.00311	0.00141797	
3.00335	0.000291304	
3.0036	0.000742537	
3.00384	0.00142388	
3.00409	0.00210522	
3.00433	0.00159492	
3.00457	0.00108462	
3.00482	0.000968795	
3.00506	0.000852969	
3.00531	0.0016658	
3.00555	0.00247864	
3.0058	0.00250252	
3.00604	0.00252641	
3.00629	0.00294477	
3.00653	0.00336313	
3.00678	0.00302541	
3.00702	0.00110979	
3.00727	-0.000460922	
3.00751	0.00112417	
3.00775	0.00231479	
3.008	0.000349602	
3.00824	0.000102027	
3.00849	0.00143236	
3.00873	0.000888924	
3.00898	0.000345493	
3.00922	0.00145393	
3.00947	0.00256236	
3.00971	0.00182991	
3.00996	0.00109746	
3.0102	0.00159775	
3.01045	0.00209803	
3.01069	0.00180937	
3.01094	0.0015207	
3.01118	0.00158542	
3.01142	0.00165014	
3.01167	0.00171486	
3.01191	0.00177958	
3.01216	0.00195935	
3.0124	0.00213912	
3.01265	0.00143133	
3.01289	0.000723532	
3.01314	0.00196346	
3.01338	0.00162548	
3.01363	0.000991652	
3.01387	0.00351362	
3.01412	0.00382489	
3.01436	0.000980352	
3.0146	9.57213e-06	
3.01485	0.000616695	
3.01509	0.000718395	
3.01534	0.000820096	
3.01558	0.00062594	
3.01583	0.000431784	
3.01607	0.00129778	
3.01632	0.00216378	
3.01656	0.00118889	
3.01681	0.000214001	
3.01705	0.00060334	
3.0173	0.000992679	
3.01754	-0.000491741	
3.01778	-0.000398258	
3.01803	0.00118273	
3.01827	-0.000392095	
3.01852	-9.3156e-05	
3.01876	0.00178368	
3.01901	0.000695795	
3.01925	0.00118581	
3.0195	0.00325372	
3.01974	0.00216583	
3.01999	-0.000179448	
3.02023	0.000631077	
3.02048	0.00173746	
3.02072	0.00284384	
3.02096	0.00395844	
3.02121	0.00349513	
3.02145	0.00115807	
3.0217	0.00197681	
3.02194	0.00299279	
3.02219	0.000852969	
3.02243	0.000751268	
3.02268	0.00380537	
3.02292	0.00217302	
3.02317	0.000540676	
3.02341	0.00239286	
3.02366	0.00108924	
3.0239	-0.000321212	
3.02415	0.00142414	
3.02439	0.00208468	
3.02463	0.00116732	
3.02488	0.000930015	
3.02512	0.000692714	
3.02537	0.00183608	
3.02561	0.00140154	
3.02586	0.000120518	
3.0261	0.0019953	
3.02635	0.00245655	
3.02659	-0.000238003	
3.02684	0.00124744	
3.02708	0.00273289	
3.02733	0.00112828	
3.02757	-0.000476332	
3.02781	-4.28194e-05	
3.02806	0.000390693	
3.0283	3.52538e-05	
3.02855	-0.000320185	
3.02879	-0.000385931	
3.02904	-0.000451677	
3.02928	0.000271528	
3.02953	0.000994734	
3.02977	0.0011591	
3.03002	0.00132346	
3.03026	0.000501639	
3.03051	-0.000320185	
3.03075	0.00178677	
3.03099	0.000737914	
3.03124	-0.00119851	
3.03148	2.08719e-05	
3.03173	0.000919743	
3.03197	0.00024071	
3.03222	0.00104096	
3.03246	0.00184121	
3.03271	0.00158953	
3.03295	0.00133785	
3.0332	0.00108616	
3.03344	0.000834478	
3.03369	8.14814e-05	
3.03393	-0.000671515	
3.03418	0.00104096	
3.03442	0.00275344	
3.03466	0.000933097	
3.03491	0.000690659	
3.03515	0.00274933	
3.0354	0.00165219	
3.03564	0.000555058	
3.03589	0.00103582	
3.03613	0.000629022	
3.03638	0.000222219	
3.03662	0.00144263	
3.03687	-0.000492768	
3.03711	-0.00203369	
3.03736	-0.000418804	
3.0376	0.000513967	
3.03784	0.00144674	
3.03809	0.00136045	
3.03833	0.00127415	
3.03858	0.000197051	
3.03882	0.00069785	
3.03907	0.00257931	
3.03931	0.00130497	
3.03956	-4.3333e-05	
3.0398	0.000186264	
3.04005	0.00117194	
3.04029	0.00215762	
3.04054	0.00160648	
3.04078	0.00105534	
3.04102	-0.000284744	
3.04127	-0.00162483	
3.04151	-0.000466572	
3.04176	0.000691686	
3.042	0.000337788	
3.04225	-1.611e-05	
3.04249	0.00217867	
3.04274	0.00121765	
3.04298	-0.000532318	
3.04323	0.000873515	
3.04347	0.000890465	
3.04372	0.000907415	
3.04396	0.00151608	
3.0442	0.00212474	
3.04445	0.00105688	
3.04469	-1.09738e-05	
3.04494	-0.00121032	
3.04518	0.000746132	
3.04543	0.00264506	
3.04567	0.00138818	
3.04592	0.000788764	
3.04616	0.000189346	
3.04641	0.000956724	
3.04665	0.0017241	
3.0469	0.000650595	
3.04714	-0.000422913	
3.04739	-0.000575978	
3.04763	-0.000729043	
3.04787	0.00063005	
3.04812	0.00198914	
3.04836	-0.000697197	
3.04861	-0.00022773	
3.04885	0.00109643	
3.0491	0.000842697	
3.04934	0.00134504	
3.04959	0.000269474	
3.04983	-0.00100333	
3.05008	0.000879678	
3.05032	0.00147756	
3.05057	0.00207543	
3.05081	0.00102966	
3.05105	-1.611e-05	
3.0513	0.000483148	
3.05154	0.000982407	
3.05179	0.000166746	
3.05203	-0.000648915	
3.05228	0.000690659	
3.05252	0.00203023	
3.05277	0.00205489	
3.05301	0.00207954	
3.05326	0.000896115	
3.0535	-0.000287312	
3.05375	0.000271528	
3.05399	0.000830369	
3.05423	0.00153046	
3.05448	0.000652649	
3.05472	-0.000816875	
3.05497	0.000869405	
3.05521	0.00157772	
3.05546	0.000708123	
3.0557	3.57674e-05	
3.05595	-0.000636587	
3.05619	0.000531944	
3.05644	0.000122573	
3.05668	-0.00137161	
3.05693	0.000290019	
3.05717	0.0015243	
3.05741	-0.000397231	
3.05766	0.000968538	
3.0579	0.00233431	
3.05815	0.00137637	
3.05839	0.00041843	
3.05864	-0.000638128	
3.05888	-0.00169469	
3.05913	0.000815473	
3.05937	0.00174773	
3.05962	-0.000771675	
3.05986	-0.000135275	
3.06011	0.0015921	
3.06035	0.000163664	
3.0606	-8.13424e-05	
3.06084	-0.000326349	
3.06108	0.000349088	
3.06133	0.00102452	
3.06157	-0.00109424	
3.06182	-5.72011e-05	
3.06206	0.00139794	
3.06231	-0.000828689	
3.06255	-0.000261116	
3.0628	0.00188436	
3.06304	0.000274097	
3.06329	0.000241737	
3.06353	0.000702472	
3.06378	-0.000414695	
3.06402	-0.000492255	
3.06426	-0.000569814	
3.06451	-0.000318644	
3.06475	0.00151043	
3.065	0.00030697	
3.06524	-0.000896489	
3.06549	0.000365525	
3.06573	0.00162754	
3.06598	0.00101271	
3.06622	0.000397884	
3.06647	-0.000118324	
3.06671	-0.000634533	
3.06696	-0.000411099	
3.0672	0.00139024	
3.06744	0.00246837	
3.06769	0.00091666	
3.06793	0.000488798	
3.06818	6.0936e-05	
3.06842	-0.00132024	
3.06867	-7.15831e-05	
3.06891	5.93951e-05	
3.06916	-0.00138753	
3.0694	0.000156987	
3.06965	0.0017015	
3.06989	0.00105637	
3.07014	0.00198914	
3.07038	0.000719422	
3.07063	-0.000550296	
3.07087	5.37452e-05	
3.07111	0.000657786	
3.07136	0.000702986	
3.0716	0.000748186	
3.07185	-0.000377713	
3.07209	0.00217816	
3.07234	0.00289315	
3.07258	-7.36378e-05	
3.07283	0.0014303	
3.07307	0.00293424	
3.07332	0.00138099	
3.07356	0.00140565	
3.07381	0.00176417	
3.07405	0.000544785	
3.07429	0.00119916	
3.07454	0.00185354	
3.07478	0.00108616	
3.07503	0.00189669	
3.07527	0.00270721	
3.07552	0.00193983	
3.07576	0.00208468	
3.07601	0.00222952	
3.07625	0.00267023	
3.0765	0.00311093	
3.07674	0.00194908	
3.07699	0.000787223	
3.07723	0.00199222	
3.07747	0.00319722	
3.07772	0.00274676	
3.07796	0.0022963	
3.07821	0.00362098	
3.07845	0.00336775	
3.0787	0.00254747	
3.07894	0.00330509	
3.07919	0.00435856	
3.07943	0.00383414	
3.07968	0.00433699	
3.07992	0.00483984	
3.08017	0.00445513	
3.08041	0.00407041	
3.08065	0.0049924	
3.0809	0.00591438	
3.08114	0.00489686	
3.08139	0.00387934	
3.08163	0.00469243	
3.08188	0.00392762	
3.08212	0.00240673	
3.08237	0.00351568	
3.08261	0.00487118	
3.08286	0.00359683	
3.0831	0.00228962	
3.08335	0.00256031	
3.08359	0.00310014	
3.08384	0.00363998	
3.08408	0.00296352	
3.08432	0.00228705	
3.08457	0.0024735	
3.08481	0.00265996	
3.08506	0.00245193	
3.0853	0.00224391	
3.08555	0.00185559	
3.08579	0.00146728	
3.08604	0.00186792	
3.08628	0.00226856	
3.08653	0.00176519	
3.08677	0.00126183	
3.08702	0.00190901	
3.08726	0.0025562	
3.0875	0.00389166	
3.08775	0.00259729	
3.08799	8.66181e-05	
3.08824	0.00125772	
3.08848	0.00324242	
3.08873	0.00154536	
3.08897	0.00188641	
3.08922	0.00485731	
3.08946	0.00504633	
3.08971	0.00365744	
3.08995	0.00322188	
3.0902	0.00278631	
3.09044	0.00447105	
3.09068	0.00457789	
3.09093	0.00267947	
3.09117	0.0034109	
3.09142	0.00497236	
3.09166	0.00495593	
3.09191	0.00415054	
3.09215	0.00334515	
3.0924	0.00529287	
3.09264	0.0072406	
3.09289	0.00567091	
3.09313	0.00673107	
3.09338	0.00901677	
3.09362	0.00814666	
3.09386	0.00901882	
3.09411	0.00989098	
3.09435	0.00735257	
3.0946	0.00796997	
3.09484	0.00990228	
3.09509	0.00867879	
3.09533	0.00769363	
3.09558	0.00670847	
3.09582	0.00736695	
3.09607	0.00802544	
3.09631	0.00649787	
3.09656	0.00497031	
3.0968	0.00528363	
3.09705	0.00559695	
3.09729	0.00516241	
3.09753	0.00472787	
3.09778	0.00320852	
3.09802	0.00326708	
3.09827	0.00511721	
3.09851	0.00381154	
3.09876	0.00181553	
3.099	0.00297533	
3.09925	0.00349411	
3.09949	0.00401288	
3.09974	0.00393995	
3.09998	0.00386701	
3.10023	0.00423786	
3.10047	0.00460871	
3.10071	0.00448646	
3.10096	0.00436421	
3.1012	0.00575104	
3.10145	0.00555997	
3.10169	0.00467856	
3.10194	0.00695296	
3.10218	0.00829048	
3.10243	0.00647219	
3.10267	0.00652767	
3.10292	0.00816104	
3.10316	0.00837472	
3.10341	0.00858839	
3.10365	0.00811173	
3.10389	0.00763507	
3.10414	0.00791449	
3.10438	0.00819391	
3.10463	0.00903217	
3.10487	0.00671463	
3.10512	0.00644137	
3.10536	0.00774602	
3.10561	0.00665094	
3.10585	0.00555586	
3.1061	0.00553737	
3.10634	0.00551888	
3.10659	0.00510591	
3.10683	0.00469294	
3.10708	0.00530726	
3.10732	0.00592157	
3.10756	0.00653588	
3.10781	0.0071502	
3.10805	0.00685229	
3.1083	0.00655437	
3.10854	0.00737414	
3.10879	0.00819391	
3.10903	0.00896129	
3.10928	0.00657287	
3.10952	0.00477615	
3.10977	0.00613524	
3.11001	0.00705877	
3.11026	0.00482649	
3.1105	0.00476383	
3.11074	0.00470116	
3.11099	0.00287774	
3.11123	0.00421012	
3.11148	0.00495079	
3.11172	0.00411356	
3.11197	0.0055199	
3.11221	0.00534835	
3.11246	0.00320441	
3.1127	0.00421628	
3.11295	0.00473301	
3.11319	0.00209392	
3.11344	0.00221617	
3.11368	0.00233842	
3.11392	0.00347151	
3.11417	0.0046046	
3.11441	0.00442277	
3.11466	0.00424094	
3.1149	0.00491381	
3.11515	0.00558668	
3.11539	0.00586507	
3.11564	0.00614346	
3.11588	0.00746557	
3.11613	0.00878768	
3.11637	0.00932084	
3.11662	0.009854	
3.11686	0.0114052	
3.1171	0.0129564	
3.11735	0.0145076	
3.11759	0.0160588	
3.11784	0.0142405	
3.11808	0.0124222	
3.11833	0.0134967	
3.11857	0.0145713	
3.11882	0.0134269	
3.11906	0.0122825	
3.11931	0.0104478	
3.11955	0.00861304	
3.1198	0.00756727	
3.12004	0.00809941	
3.12029	0.00767822	
3.12053	0.00410123	
3.12077	0.00510385	
3.12102	0.00610648	
3.12126	0.00398617	
3.12151	0.00344377	
3.12175	0.00604073	
3.122	0.00548189	
3.12224	0.0025562	
3.12249	0.00278631	
3.12273	0.00384646	
3.12298	0.00332871	
3.12322	0.00389577	
3.12347	0.00446283	
3.12371	0.00387934	
3.12395	0.00329584	
3.1242	0.00271235	
3.12444	0.00212885	
3.12469	0.00266304	
3.12493	0.00319722	
3.12518	0.00205489	
3.12542	0.00249045	
3.12567	0.00218638	
3.12591	0.0018823	
3.12616	0.00272878	
3.1264	0.00199736	
3.12665	0.000990625	
3.12689	0.00261373	
3.12713	0.00256031	
3.12738	0.00250689	
3.12762	0.00324242	
3.12787	0.00240005	
3.12811	0.00175492	
3.12836	0.00110979	
3.1286	0.00107075	
3.12885	0.00260962	
3.12909	0.00335953	
3.12934	0.00253155	
3.12958	0.00338008	
3.12983	0.00422861	
3.13007	0.00320339	
3.13032	0.00375606	
3.13056	0.00548806	
3.1308	0.00564215	
3.13105	0.00510591	
3.13129	0.00614757	
3.13154	0.00718923	
3.13178	0.0082309	
3.13203	0.00904245	
3.13227	0.0082761	
3.13252	0.00721877	
3.13276	0.00773934	
3.13301	0.00648478	
3.13325	0.00523021	
3.1335	0.00487965	
3.13374	0.00452909	
3.13398	0.00427715	
3.13423	0.00402521	
3.13447	0.00283228	
3.13472	0.00321725	
3.13496	0.00439118	
3.13521	0.0039872	
3.13545	0.00353391	
3.1357	0.00308063	
3.13594	0.00321905	
3.13619	0.00335748	
3.13643	0.00367054	
3.13668	0.0024057	
3.13692	0.00192982	
3.13716	0.00303183	
3.13741	0.00280249	
3.13765	0.00257315	
3.1379	0.00181784	
3.13814	0.00106253	
3.13839	-0.000329687	
3.13863	0.000907929	
3.13888	0.00155383	
3.13912	0.000621831	
3.13937	0.00153072	
3.13961	0.0024396	
3.13986	0.000948763	
3.1401	0.00103582	
3.14034	0.00142542	
3.14059	0.000237115	
3.14083	3.49972e-05	
3.14108	-0.00016712	
3.14132	0.00145521	
3.14157	0.00307754	
3.14181	0.00269463	
3.14206	0.000733804	
3.1423	0.000350886	
3.14255	-3.20328e-05	
3.14279	0.000702729	
3.14304	0.00143749	
3.14328	0.0018764	
3.14353	0.0007374	
3.14377	0.000288736	
3.14401	0.00141797	
3.14426	0.0015754	
3.1445	0.000154932	
3.14475	0.00119993	
3.14499	0.00224493	
3.14524	6.83838e-05	
3.14548	0.000521671	
3.14573	0.000186007	
3.14597	-0.000149657	
3.14622	0.0018651	
3.14646	0.00230195	
3.14671	0.00020758	
3.14695	0.00074305	
3.14719	0.00206747	
3.14744	0.00181399	
3.14768	0.00129752	
3.14793	0.000781059	
3.14817	0.000409441	
3.14842	3.78224e-05	
3.14866	0.000455155	
3.14891	0.000872487	
3.14915	0.000665233	
3.1494	0.00045798	
3.14964	0.0011383	
3.14989	0.00024071	
3.15013	0.000744334	
3.15037	0.00124796	
3.15062	0.000601029	
3.15086	0.001532	
3.15111	0.00201919	
3.15135	-0.000123461	
3.1516	-0.000260859	
3.15184	0.00117964	
3.15209	0.00107306	
3.15233	0.000966484	
3.15258	0.000958522	
3.15282	0.000950561	
3.15307	0.00104122	
3.15331	0.00113188	
3.15355	-0.000421115	
3.1538	0.000655731	
3.15404	0.00188462	
3.15429	0.000483662	
3.15453	0.00151531	
3.15478	0.00254695	
3.15502	0.00106382	
3.15527	-0.000419318	
3.15551	0.00164783	
3.15576	0.00108513	
3.156	-0.000403651	
3.15625	0.00178934	
3.15649	0.00184558	
3.15674	0.00032392	
3.15698	0.000380164	
3.15722	0.000436407	
3.15747	0.00082138	
3.15771	0.00278426	
3.15796	0.00122561	
3.1582	-0.000333026	
3.15845	0.00155999	
3.15869	0.00187511	
3.15894	0.000858876	
3.15918	0.00142054	
3.15943	0.000996018	
3.15967	0.000571494	
3.15992	0.00113316	
3.16016	0.00169483	
3.1604	0.00104019	
3.16065	0.000385556	
3.16089	0.000224017	
3.16114	0.00164038	
3.16138	0.0012816	
3.16163	0.000922824	
3.16187	0.00170227	
3.16212	0.00090382	
3.16236	0.000105366	
3.16261	0.000884815	
3.16285	0.00103968	
3.1631	0.00119454	
3.16334	0.00243421	
3.16358	0.00209598	
3.16383	0.00034652	
3.16407	0.000174964	
3.16432	0.000858106	
3.16456	0.00154125	
3.16481	0.00128751	
3.16505	0.00103377	
3.1653	0.000517048	
3.16554	0.00157823	
3.16579	0.00309963	
3.16603	0.0019912	
3.16628	0.000784141	
3.16652	0.00115499	
3.16677	0.00141078	
3.16701	0.00166658	
3.16725	0.0013964	
3.1675	0.00112623	
3.16774	2.08719e-05	
3.16799	0.00154536	
3.16823	0.00316846	
3.16848	0.00216172	
3.16872	0.00255209	
3.16897	0.00452036	
3.16921	0.00402316	
3.16946	0.00352595	
3.1697	0.00492716	
3.16995	0.00475047	
3.17019	0.00477102	
3.17043	0.00479156	
3.17068	0.00451625	
3.17092	0.00581884	
3.17117	0.00708856	
3.17141	0.00572844	
3.17166	0.00470732	
3.1719	0.00631605	
3.17215	0.00707007	
3.17239	0.00782409	
3.17264	0.00611264	
3.17288	0.0044012	
3.17313	0.0050566	
3.17337	0.005712	
3.17361	0.00478951	
3.17386	0.00386701	
3.1741	0.00379921	
3.17435	0.00530931	
3.17459	0.00489634	
3.17484	0.00290547	
3.17508	0.0038403	
3.17533	0.00477513	
3.17557	0.00390913	
3.17582	0.00462103	
3.17606	0.00533294	
3.17631	0.00446694	
3.17655	0.00404473	
3.17679	0.00362252	
3.17704	0.0032003	
3.17728	0.00277809	
3.17753	0.00199839	
3.17777	0.00279658	
3.17802	0.00359478	
3.17826	0.00281507	
3.17851	0.00193675	
3.17875	0.00105843	
3.179	0.00244834	
3.17924	0.00383825	
3.17949	0.00282021	
3.17973	0.00180218	
3.17998	0.00167171	
3.18022	0.00154125	
3.18046	0.00129573	
3.18071	0.00262811	
3.18095	0.00307292	
3.1812	0.00351773	
3.18144	0.00288596	
3.18169	0.00225418	
3.18193	0.00398926	
3.18218	0.00572433	
3.18242	0.00607874	
3.18267	0.00643316	
3.18291	0.0059	
3.18316	0.00694474	
3.1834	0.00734846	
3.18364	0.00775218	
3.18389	0.0100954	
3.18413	0.0108607	
3.18438	0.0100646	
3.18462	0.0118983	
3.18487	0.0112665	
3.18511	0.0106347	
3.18536	0.0123	
3.1856	0.0123873	
3.18585	0.0116856	
3.18609	0.0125619	
3.18634	0.0127807	
3.18658	0.0129995	
3.18682	0.0113775	
3.18707	0.00975538	
3.18731	0.00991461	
3.18756	0.00849593	
3.1878	0.00612394	
3.18805	0.00901163	
3.18829	0.00995981	
3.18854	0.00775218	
3.18878	0.00597191	
3.18903	0.00576953	
3.18927	0.00533705	
3.18952	0.00490456	
3.18976	0.00535965	
3.19	0.00581473	
3.19025	0.00523432	
3.19049	0.00465391	
3.19074	0.0051583	
3.19098	0.00408479	
3.19123	0.00340987	
3.19147	0.00589075	
3.19172	0.00551168	
3.19196	0.00513262	
3.19221	0.00687386	
3.19245	0.00545929	
3.1927	0.00503092	
3.19294	0.00618044	
3.19319	0.00478232	
3.19343	0.00496209	
3.19367	0.00622667	
3.19392	0.00433545	
3.19416	0.00486039	
3.19441	0.00696323	
3.19465	0.00614038	
3.1949	0.00531753	
3.19514	0.00508639	
3.19539	0.00485525	
3.19563	0.00462411	
3.19588	0.00439298	
3.19612	0.00509872	
3.19637	0.00580446	
3.19661	0.00463644	
3.19685	0.00504633	
3.1971	0.00816001	
3.19734	0.0081179	
3.19759	0.00580754	
3.19783	0.00665299	
3.19808	0.00809016	
3.19832	0.00952732	
3.19857	0.00879487	
3.19881	0.00806242	
3.19906	0.00918319	
3.1993	0.0103039	
3.19955	0.0106358	
3.19979	0.0109676	
3.20003	0.00996803	
3.20028	0.00896848	
3.20052	0.00796894	
3.20077	0.0069694	
3.20101	0.008875	
3.20126	0.0107806	
3.2015	0.00979339	
3.20175	0.00880617	
3.20199	0.00826274	
3.20224	0.00771931	
3.20248	0.00717588	
3.20273	0.00663245	
3.20297	0.00633351	
3.20322	0.00603457	
3.20346	0.00573563	
3.2037	0.00543669	
3.20395	0.00612394	
3.20419	0.00681119	
3.20444	0.00618353	
3.20468	0.00555586	
3.20493	0.00515419	
3.20517	0.00475252	
3.20542	0.00513981	
3.20566	0.00552709	
3.20591	0.00622667	
3.20615	0.00692625	
3.2064	0.00683688	
3.20664	0.0067475	
3.20688	0.00753235	
3.20713	0.00831719	
3.20737	0.00910203	
3.20762	0.00988687	
3.20786	0.00927461	
3.20811	0.00866235	
3.20835	0.00936501	
3.2086	0.0100677	
3.20884	0.00986633	
3.20909	0.00966498	
3.20933	0.0102526	
3.20958	0.0108402	
3.20982	0.00975127	
3.21006	0.00866235	
3.21031	0.00941432	
3.21055	0.0101663	
3.2108	0.00884829	
3.21104	0.00753029	
3.21129	0.00805318	
3.21153	0.00857606	
3.21178	0.0081785	
3.21202	0.00778095	
3.21227	0.00869831	
3.21251	0.00961567	
3.21276	0.00872502	
3.213	0.00783437	
3.21324	0.00835725	
3.21349	0.00888014	
3.21373	0.00761145	
3.21398	0.00792066	
3.21422	0.00931468	
3.21447	0.00755289	
3.21471	0.00655643	
3.21496	0.00871577	
3.2152	0.00900136	
3.21545	0.00770904	
3.21569	0.00809324	
3.21594	0.00847744	
3.21618	0.00866441	
3.21643	0.00885137	
3.21667	0.00869317	
3.21691	0.00695707	
3.21716	0.00660163	
3.2174	0.009402	
3.21765	0.00983551	
3.21789	0.00869112	
3.21814	0.00961773	
3.21838	0.0105443	
3.21863	0.00935885	
3.21887	0.0113292	
3.21912	0.0124119	
3.21936	0.0119168	
3.21961	0.0111751	
3.21985	0.0104334	
3.22009	0.0130119	
3.22034	0.0155903	
3.22058	0.0151116	
3.22083	0.0146329	
3.22107	0.016521	
3.22132	0.0184092	
3.22156	0.0201987	
3.22181	0.0219882	
3.22205	0.0229888	
3.2223	0.0239894	
3.22254	0.026424	
3.22279	0.0288587	
3.22303	0.0299784	
3.22327	0.0310982	
3.22352	0.0350614	
3.22376	0.0390246	
3.22401	0.0431851	
3.22425	0.0473456	
3.2245	0.0513746	
3.22474	0.0585594	
3.22499	0.0680782	
3.22523	0.0760191	
3.22548	0.0844366	
3.22572	0.0981138	
3.22597	0.113895	
3.22621	0.131254	
3.22645	0.152159	
3.2267	0.173064	
3.22694	0.196205	
3.22719	0.224605	
3.22743	0.255043	
3.22768	0.287059	
3.22792	0.327327	
3.22817	0.37075	
3.22841	0.413894	
3.22866	0.462297	
3.2289	0.511621	
3.22915	0.555685	
3.22939	0.595015	
3.22964	0.624878	
3.22988	0.640014	
3.23012	0.641475	
3.23037	0.627399	
3.23061	0.599648	
3.23086	0.567427	
3.2311	0.529945	
3.23135	0.48944	
3.23159	0.45209	
3.23184	0.41737	
